name,QC01,B17,D10,A13,D18,B14,C07,B06,B04,QC02,D08,C11,C15,B08,A08,D05,D13,A09,QC03,D03,D12,A15,B10,C14,C02,A01,B18,QC04,C12,B07,C04,C17,C01,D14,A16,C13,QC05,C03,A05,A03,D04,C09,B15,D16,A07,QC06,D15,C10,A17,D07,B03,C18,B05,A04,QC07,A18,D09,D02,C05,C16,D11,D01,A06,QC08,A14,B02,A10,B01,D17,B09,A02,B13,QC09,C08,D06,B16,C06,QC10
11982,40371.33365,17738.6583,23006.18788,21180.32869,25131.82913,16533.21644,66502.01151,110373.6434,54277.04447,36160.16667,45122.28831,45681.29019,19929.47188,93430.48,56708.207,29596.44125,36575.33622,11164.615,27449.45611,29568.0258,15761.26429,25379.64,15518.56286,31978.6,45826.54417,33430.507,35305.84976,27575.61424,21159.3068,28804.23043,38953.88142,33871.07043,86970.43374,19852.23094,36209.3625,20759.3855,37220.51744,35364.98439,49288.63767,37185.554,31582.57024,34730.42546,19140.83153,44285.85723,60609.74154,26428.10833,38394.16,28198.716,23496.58519,41794.37176,24018.49125,62665.17853,50597.71112,76989.64758,28792.31912,37503.78216,66266.38667,31371.07363,55458.61361,47829.2858,38323.4925,81812.419,36153.09118,32459.27488,27865.99052,39957.01757,31790.96347,65204.25657,28047.9775,30088.99321,62242.97947,27500.34778,39624.00842,30356.67556,61395.92106,43685.7103,53080.82339,33808.98916
12007,49640.66927,35448.07492,26585.55068,15033.28074,31305.14413,17446.82424,32307.0687,46250.70375,32789.21425,40411.44161,11763.6375,44215.91073,41834.29703,37737.24783,31403.23947,18192.8674,46525.6572,10709.03138,31337.9356,4657.268571,22067.19868,36337.7109,11206.36073,11108.23235,133495.3483,15115.52152,35113.71418,31808.36,48558.66983,31722.92855,28536.59391,100076.4379,104494.5598,27357.51631,42027.31554,31494.74125,28204.36,6504.42155,5701.97108,27543.20061,49231.48623,49133.7912,16425.64695,7499.037947,15757.2389,30506.11641,8903.561333,6204.48,4707.195,14911.1994,13215.62766,9037.653905,10990.415,43009.79913,28548.2925,26618.70321,11856.83292,14633.25519,58080.26175,27381.14808,13081.116,24547.21277,19273.49029,27069.66124,27623.28393,101258.4926,6510.33325,67357.22021,18836.6409,22390.90378,17965.495,21004.10459,29699.36994,33485.61568,22399.49065,14386.67378,68210.63861,43644.93325
12017,16024.283,12347.832,7742.885526,15084.59362,20295.55985,13894.1,13148.9487,22100.68467,19844.03676,14650.29883,10251.8585,27505.7885,9911.760626,10074.75256,8657.44222,15042.74257,17586.585,5481.406333,13229.11771,25395.92354,10245.45456,14237.05685,8205.47,16699.34,16512.4552,24285.60867,22203.41375,12157.95333,8469.825,17144.23714,26956.86,24327.6875,27833.56333,20235.45091,7178.742154,12685.00544,14518.08364,21175.39286,22099.43317,27369.08,21875.19727,6020.273333,11483.31769,8488.35,21096.88,15679.2,21795.88125,12889.91,18251.77694,17543.72,21624.65631,29999.409,16142.68008,26408.55208,16140.31971,35190.46675,13178.08128,6931.764,24801.56364,7447.824348,29301.26077,31122.62024,24024.365,15097.75333,19383.91167,19130.73276,17037.04645,29338.27429,17484.32077,6245.057778,5413.065125,16729.83833,13874.21,11467.75247,22937.61502,10808.028,35924.2,13667.13
12027,76598.86495,57911.33226,170446.4309,53748.15395,50957.50241,63480.76973,36185.08701,36771.38745,63895.374,73549.70336,60698.22453,33019.62344,22474.31647,28856.73824,39696.28814,58717.61448,85659.39067,52087.39764,74709.64345,95839.92459,69071.70406,52241.95981,109068.5087,32366.22778,21989.518,47958.83569,60918.485,76840.15494,17437.58962,31611.38373,28549.35971,25594.08836,44037.19486,70368.99943,77393.75225,22186.66137,80018.55808,17729.47435,114745.7754,83079.33871,118504.5775,17611.70567,21271.99086,98085.57092,74968.98,70593.40357,59170.42858,34300.86566,63792.89857,76737.14141,26215.3551,31520.19929,40226.31979,84553.83333,75910.45235,56540.22114,136977.767,31701.53171,27066.73816,26907.99911,82777.13095,110913.2556,47222.67695,73085.08405,83285.19381,39844.48125,165217.1948,68087.0172,92778.37906,60405.13733,44518.16571,37116.97597,74470.8705,14359.24721,32091.831,55492.36136,26798.00333,82455.28869
12046,19989.34511,13474.59571,9215.572469,9233.262307,8294.415261,10484.34534,12177.52001,14265.94575,13341.78148,11574.34376,12430.67439,21655.88368,10820.54795,16935.48294,14308.02106,13710.90092,14059.35987,7173.272873,13125.49596,15384.70268,806.1792,10160.12758,9502.221887,836.3292857,618.8952,15399.49984,17642.666,13638.52441,12154.29179,13528.65673,19823.08695,7969.843331,15927.43933,14680.77823,12637.87487,15989.51755,19045.01333,14927.27643,13085.87033,13663.824,12136.152,10996.5375,5425.382667,8537.1,13000.54629,13680.22207,14277.96325,11559.26036,10116.395,16850.97169,14449.00227,19046.03044,18252.3825,19201.5415,17741.91838,13470.067,14460.9,14394.08533,19240.92,22679.15237,18496.01235,27796.88933,18364.38371,19654.45941,18152.21606,21332.7594,9590.34375,25614.41313,14503.33973,16463.56909,16164.13906,18063.24375,11702.68253,19602.09053,16165.88593,13064.15117,16523.25788,13334.685
12047,1535.477295,1370.399727,1655.917557,2525.813087,1506.802032,2111.8146,2180.078659,821.3887126,1597.787086,1469.4661,2683.578881,2843.063049,4060.248947,3724.535126,2930.375546,1272.218953,1900.394897,1542.562171,1407.392,1958.463,1926.067474,2007.102388,1818.478564,4469.867139,3907.797699,1668.94,811.24875,1492.560352,2071.329313,1201.086434,1555.47312,2669.473385,2799.776364,2299.95,1429.617378,2338.5483,1130.4972,2053.953846,697.2803223,1354.069111,1016.964,2733.536095,2647.638462,893.5450588,1541.581458,1211.509333,2428.9125,2124.072692,1431.53761,1311.249167,1754.751429,1285.616853,1227.872455,1891.538324,1354.116214,1324.802727,1509.5017,2569.394083,1204.896357,3217.066667,2538.314818,2226.800154,890.3,1750.143818,2629.252455,2640.546781,2109.875455,2141.438889,1533.341538,1590.810778,2688.561269,3492.432,1615.116222,4045.712,620.6445,1423.716,917.4832031,1789.775583
12052,13551.26296,6373.995016,7285.998749,6658.19912,11043.28214,5599.989326,10081.7136,9734.498627,10972.47716,8666.062988,5417.352287,10024.5513,7710.824369,813.7810769,8192.712916,4491.875415,9917.694842,2959.161552,7542.108426,6416.034637,4066.248082,5747.345492,3056.731224,12014.48441,8577.682246,7248.112409,8143.125,6600.35376,6038.820432,6655.063883,12353.03491,5211.162849,12699.25303,4452.723959,4279.574361,6475.496292,9912.243,8701.74375,7023.72,7086.343333,7466.316,6470.625,5765.110333,6791.95,10011.309,6235.333333,7777.35,6780.973333,5675.485833,6373.652857,7363.405714,11219.37143,4590.025667,7631.875,7252.28,7031.05,11376.11143,7160.2215,8553.75,9553.754714,8533.677,9330.607667,7117.886667,10281.73714,7024.933333,12188.708,5862.814286,10282.12943,4576.864,7363.49025,9535.33,9579.396667,9398.585143,4333.828,7845.528167,6676.506667,9088.286333,7250.299667
12081,57360.18653,21308.78129,39229.54251,37991.25178,43626.37043,25278.80923,53718.19307,134031.9332,96070.57789,65760.01045,61009.35745,63300.60969,31932.13593,80628.73203,64413.00842,45726.87568,55651.30991,20671.36992,45591.62939,33557.859,30100.18684,25930.53667,36822.39234,56252.58109,56527.0991,44450.24074,61071.07,41331.259,30479.14068,46130.7856,86679.98042,46268.30873,108990.0754,33334.86702,98679.97587,27673.484,53765.22305,46772.18,92651.25563,46160.1175,52361.9052,88816.31325,31530.34111,112124.6521,55133.76807,41604.59311,60860.88353,72748.92056,37360.4738,84410.48875,49386.90027,114998.2925,92951.4976,159435.9656,42475.953,74111.42527,124860.6271,45144.12667,70461.937,182521.3558,70134.07041,80903.4425,59562.63918,49898.016,35181.35246,64559.289,52422.159,77579.75794,37262.30937,67083.125,79211.72459,63376.46143,46267.8075,56216.78931,106747.2341,118314.1424,87458.2866,47476.731
12092,7451.214227,7187.19499,9304.632525,8425.673642,7615.117188,7823.963499,8213.051577,7340.35634,6716.104179,7371.803219,7026.512778,5693.408132,9399.044777,7206.023439,7058.109524,8515.781149,10689.05267,4854.21934,6161.610819,8133.354172,9487.398598,5753.419191,6528.391876,6589.317207,7660.421184,6939.938166,6056.385867,6017.600735,5507.276534,5908.682193,5148.292661,4700.262424,4958.327079,4684.006061,6444.282869,6033.896338,5678.476571,4276.42437,7233.137778,6564.071161,3224.301429,4585.9326,4424.926625,6887.246629,7666.758171,3329.951655,4557.9936,4195.072,5598.675563,6513.833641,5204.897069,4029.341143,4647.564,5995.692293,4351.27845,4782.661765,6360.739774,6655.637333,3092.294333,8779.545,7625.736133,4188.495135,6574.801717,5251.414326,4779.6125,4165.008917,6632.998974,3660.182875,5304.905065,3731.098333,8229.0775,6741.87575,5625.339349,3241.62052,3265.369714,3595.736348,4622.009,5438.444379
12093,52408.92563,6464.529378,13739.43386,6629.177953,3896.585144,6279.335058,6056.437116,5245.555478,9765.576232,47386.16421,7367.109312,5241.758106,5476.335346,4469.359624,4966.632719,4215.906137,6508.187414,6745.773483,45740.19714,5229.682793,5081.57797,20297.73709,8042.016852,5508.523926,4893.517579,32525.31351,10041.00254,43995.73469,5442.176455,13019.12438,8140.250301,5217.318761,4837.313796,7885.433149,874886.1922,17725.9611,50927.66704,2793.14,5685.2788,3469.610118,10316.13,4703.839786,10143.73893,453079.172,20848.00718,54992.3864,78867.107,3991.456,10653.58618,9234.322591,3455.515688,3805.983222,4401.212345,6587.089941,58881.27887,4485.531064,10065.87626,3279.4275,4443.463163,2542.3166,3544.087467,6145.764467,4122.51075,65822.0956,3403.6125,8195.391,14743.6884,8875.978091,13727.59312,4193.657353,3319.212892,5967.849531,71174.8355,1793.8132,7160.744426,362067.0568,4872.186222,66082.9947
12094,21372.51156,27860.27317,2430.097303,1114.164648,1350.113897,19580.97837,41013.8586,25802.9149,24015.38223,22621.31562,2013.093302,30221.1945,25889.52233,26289.66175,2448.835785,1211.146992,1200.844973,1127.695734,18607.1385,2604.359344,1749.354137,1144.904175,17471.94402,25284.91516,32800.92792,3259.635693,24830.14382,20495.41069,23557.9797,27515.99303,22796.22244,37858.25796,32831.9872,3570.2946,1517.598604,28015.06572,23273.25794,31084.5,1609.833244,1028.805461,1109.262936,29349.96437,22256.84937,1386.373858,1064.289093,20067.33211,1687.57352,33935.87479,2146.41828,1156.17188,19536.01235,30068.49573,19336.0715,2006.587463,20383.908,3149.430667,1326.903874,1023.754406,34925.34706,27680.108,2713.074933,1402.807648,1159.788788,21530.97724,1135.0752,27227.725,1756.815791,24743.08488,2015.66486,25367.26812,2800.618313,21053.68137,21054.93488,27417.63317,1682.944553,17178.65341,31644.15641,21961.38433
12098,44526.375,27688.13151,22230.4,28185.63375,30985.25429,23452.62857,38337.82525,31922.9075,49726.23879,43778.149,22956.01615,40517.60625,36863.10937,27842.22,33772.87813,17396.71154,39182.58375,13252.332,24178.14,30774.45889,19716.346,28291.86375,17592.96,37599.36833,36471.37333,24497.07854,31060.50429,25771.31025,20415.50436,23436.45113,34298.30908,23331.30242,40645.16364,17787.37875,17807.05154,27650.23256,43259.51543,37701.55487,35304.87542,32431.76436,26353.19838,29202.41327,23679.60747,28955.12297,32623.42503,22258.11762,28926.22857,22390.797,22529.10778,31544.94364,27066.45909,50071.29242,21143.27248,33692.01025,28954.5245,26718.16714,39841.61624,32424.28708,30854.81387,38326.90778,44162.77714,39935.889,29187.80792,36704.68023,33701.97186,46561.65151,19830.91541,43766.51971,28283.31574,25475.86586,34061.097,29558.10682,33683.08353,23395.3248,31025.84119,29247.86127,40134.50964,35552.23103
12099,34978.33898,37303.30844,39246.26384,65902.50999,12810.60604,54625.11459,7144.804763,22415.72021,26060.85746,35308.45284,18574.96047,6474.721252,4267.614042,17191.70105,23016.05902,179089.335,110915.6246,19965.60219,36825.03917,18453.6477,13128.46542,13270.33997,12990.2119,6719.153084,4970.668547,18304.25411,24419.82154,34685.91049,6379.051343,9433.759419,5914.884622,6616.037429,8332.729004,22576.92247,99720.56747,8613.346513,31605.944,3160.969866,93382.5868,17682.36992,33131.49214,4235.907,8124.36,100250.9351,70662.78133,35049.36769,35686.165,5150.073139,60354.05133,49496.52454,9632.679071,5013.382197,60894.51,33642.0038,34886.04077,12227.99038,44398.665,22787.39857,4712.183333,4597.143313,37799.70857,25649.77643,17178.12583,32268.22923,59826.03813,24600.4994,51013.56571,30322.96757,109890.4088,28352.55429,29609.47385,13608.16557,33296.63136,4600.72,12782.53662,39592.19587,5545.970764,34107.71
12104,333598.98,286649.2473,129323.3546,202637.64,322131.2119,247387.8204,613239.7247,419074.7737,468151.7736,327305.0502,197069.3792,249800.2752,207865.4729,301143.5389,218725.6501,359695.323,303311.3589,124891.1727,356533.3917,323378.3387,134531.1611,231854.877,114862.2061,380675.202,400138.826,230412.0158,448356.8811,369820.8959,257784.8591,245229.0819,598202.2932,351530.3668,302015.2339,157646.8194,336549.4584,354292.7094,347144.641,300537.2667,451046.5085,209080.6457,335215.0956,248906.401,154517.2538,343963.1272,244991.7605,343438.625,302207.5088,188740.3088,175491.6277,275798.48,164574.6095,484727.7979,306889.3357,290368.6684,329780.7913,313094.9683,418940.8278,302786.106,472291.0593,700731.2647,125268.8238,228578.7608,273999.1395,330983.2954,139550.2083,354032.8019,116259.3368,279014.0399,235022.9563,234306.1717,243563.9614,256083.1681,334810.2635,160319.5764,301677.5965,255932.4736,386941.4394,351725.6067
12106,20615.99307,5494.525313,10366.30263,10786.61678,19048.04447,7220.938897,98742.16333,5005.942857,9921.480232,22916.25137,14936.493,1449.432,7469.567974,7496.458125,7197.218294,8659.279588,8700.531912,35623.82491,24176.61085,5137.8369,4838.093375,42894.57037,11858.924,14773.55498,21610.74774,6201.567857,12031.1975,21041.2136,28609.54973,121206.265,13029.38811,8265.74,39533.9667,5431.47,3281.5555,18388.69666,21741.33793,13327.2605,15700.2804,12447.58206,8276.01,17803.2848,10474.07276,10561.1206,168567.4062,20035.62465,32147.8399,21518.53217,16415.85892,158841.3732,7317.7702,34550.78113,12368.78275,12282.90292,20675.8035,8879.203667,18587.82667,38143.16108,11056.65512,19910.05278,8728.218875,17549.70943,5016.006111,18824.934,9331.498632,11846.49463,19055.55559,12970.26711,5572.783545,77063.35015,8251.568585,8088.214588,17528.66654,11921.86368,11837.72142,16540.01751,13405.72126,19695.199
12117,252084.1474,1851.396,81718.56637,80290.15454,168271.9558,124610.4955,103789.5918,177605.1195,197002.6093,110819.0962,102533.0186,188055.7386,81134.98568,104201.6751,147705.1231,105625.2321,202846.654,41429.13869,134733.5969,130673.6963,92907.90339,100053.3654,81528.28729,109218.2471,93137.37386,185180.2951,264420.4736,275057.7327,163003.1813,255815.9374,271036.2129,203538.3042,270447.1035,101601.5066,101883.7121,3042.642857,213088.8385,58790.07489,137568.5161,103190.8225,173160.498,60828.2325,74247.42945,108108.8302,141426.0332,255843.6568,104528.1265,42729.05214,74178.53429,213747.4161,108177.9533,162855.2308,66130.69968,153905.7718,227663.4442,108928.17,86297.50017,61377.81947,86590.99159,52800.27833,176082.756,238605.08,240996.2338,206959.2061,101206.8517,119932.064,61471.30569,165088.8689,134519.3421,93948.95916,115859.419,75446.74313,226598.6794,74621.148,128120.4334,108434.8587,109785.132,193749.2533
12180,104665.47,130065.7611,122304.1429,154884.7205,120729.8009,142696.52,120012.9679,108153.0069,159630.3472,101891.9719,133736.82,143305.7462,119842.6371,126554.9512,115570.2727,139081.94,122170.7325,73542.7825,138515.688,135768.397,132737.8325,101072.742,102326.1082,150855.7273,159692.0521,142565.3678,137616.9028,136263.6506,152632.2764,159187.9987,177917.5611,171027.393,111884.7454,145176.7785,119020.9118,178904.2103,102617.5933,109461.3264,120739.2919,96039.80775,134763.2496,103073.2383,91929.01578,79174.01678,94241.93999,126963.735,159921.8644,108939.1878,108211.3025,94516.09021,82001.40152,102334.4205,125285.6268,138757.1586,121985.7841,78932.83514,152616.6755,91886.34415,123580.1107,96432.23195,154691.4658,173137.4251,92305.62796,110686.6229,105452.7227,77452.93913,87656.73851,108520.5027,107371.7029,117544.284,77280.54688,115414.1901,112071.1799,146641.9627,119599.481,125425.6984,131452.3498,156261.3267
12238,17097.27144,20116.93394,18580.586,18197.85646,17799.1165,21201.441,18041.57848,16990.33869,17289.35385,17557.70738,18745.12052,19544.82553,19275.09202,16869.67708,18250.41078,18830.03008,18243.1076,18075.1815,16567.91667,18890.63885,19926.07109,19116.97154,18531.84281,18677.52738,17700.56935,16663.0402,18617.155,17491.83963,19043.78735,20244.96,16120.77077,18614.15143,14333.04,20727.53321,19478.27517,19058.02714,17078.78154,18981.039,17555.76923,17745.74,18601.92972,17594.44269,18788.15615,17137.949,14897.02154,17047.46462,17873.81785,15677.95031,16659.29167,16471.30837,18876.33,15944.89615,16800.96077,17354.66469,17745.34736,15906.06815,15248.047,15708.54231,16719.045,20199.49071,17608.10308,16972.35971,15950.30383,16259.35692,16137.64385,17151.27643,17228.551,14723.075,17037.54931,16125.52,14484.225,18622.39846,16868.64,18841.32923,17135.45038,17054.73,17426.17385,16312.72462
12244,20823.49713,30715.68192,27460.39723,23127.91105,35440.40173,21935.27348,20036.30807,18857.34075,17425.54276,24616.74704,11898.4464,12707.31572,13299.02261,14913.5652,13377.49351,10285.73268,27677.33583,14209.21143,26497.05846,16143.43396,11805.78981,15650.52509,16323.89795,11892.21622,10709.17604,15590.64331,48518.67083,32683.85287,25206.44917,20897.43778,22366.21552,54172.53712,40082.26212,22994.04451,20955.77558,24927.77303,15977.31429,6483.75,10343.52667,7744.635385,15344.79571,14763.63536,15402.1842,16905.75714,20284.04547,23765.21507,16694.12957,16520.404,16962.69714,19472.47385,10845.66331,24501.92785,10534.98182,15535.04477,24006.80806,22577.83467,20117.00615,11756.27377,12039.60923,6195.595273,13359.94792,21037.0494,15922.68407,18219.2,10115.54154,12544.4625,12484.06727,15329.115,35075.71786,25306.89429,17364.5142,14596.17429,25366.3795,10704.40731,11061.225,16082.578,12846.93825,23081.50433
12247,120922.9369,174863.3379,32756.12937,87987.91343,37115.9739,152192.2783,195874.07,112676.97,238215.0815,115411.3391,24367.76222,165831.91,168170.0081,119081.9336,27926.35368,37315.43369,95732.95537,24591.67765,126473.4965,51669.95288,21416.64722,38379.00813,77983.13416,212095.2716,157086.9067,50535.06039,209086.7389,127833.7126,172075.4818,167163.1601,373997.9013,236763.0883,196129.8262,35085.96006,60822.27556,340882.1416,136659.9077,191636.6967,49461.11648,41018.84667,69779.57418,156155.111,103208.5741,58865.89771,67411.46678,123617.5572,58371.68591,138439.7894,56870.458,58812.64238,118187.4803,218946.1768,135875.1917,62654.44384,121922.3313,35852.38628,501.8022222,27558.64915,186185.6113,103265.7807,28527.63533,52879.31952,16446.23586,115226.1935,28681.79686,178238.6571,35117.07153,164411.1409,53598.13736,142223.8864,41814.83963,215019.5114,126857.0785,80128.62161,28157.69667,50451.57581,134918.649,116861.4176
12298,33281.36538,25642.5952,29847.61,26179.91292,11797.51424,107352.6376,68960.21143,33908.74535,65510.8299,33524.5625,1283.673548,65008.78926,48095.56889,33815.42288,9694.514164,33152.3168,23094.65667,7897.236478,34755.21333,15911.52442,7734.610741,13057.04134,24370.54667,546864.6436,30276.71,16452.95596,68425.39375,34452.8,19848.75,14515.4772,124240.6603,74088.71563,61025.91582,58404.69913,54469.27111,198228.5298,22002.38738,41264.3645,2709.048861,14130.60676,18525.47155,35045.09204,24978.68844,5013.351384,19316.24357,29233.39519,12593.64653,32531.20581,19163.46257,18978.36447,27466.4988,52612.92615,19230.52593,20036.05882,26003.83335,11152.30041,16242.54016,3595.476915,28774.10755,17234.7468,5432.847755,18983.59517,4675.92055,24656.6935,824.6810535,35822.5825,1748.291262,53181.36048,14742.56171,43618.20247,12459.34047,41753.0745,26469.10248,26245.42267,3972.768,38160.45175,32730.55729,23954.64063
12355,433028.8371,8209.88796,3143.466063,149393.3515,206044.6839,12287.54276,796284.3187,29426.87489,117598.0908,401182.6853,524562.5548,15075.78238,20870.82166,12919.9765,32300.94817,4088.291954,39489.27504,1089667.543,403319.7537,38851.08206,4690.741882,37246.17814,61462.93007,7167.848933,24382.15715,24254.45145,83722.06154,360096.6726,8107.995857,2355273.84,32504.74763,73550.88362,473135.04,28164.72161,7829.876198,18747.5758,392688.36,335506.9333,11624.47328,234694.05,21821.51065,321774.64,17031.54444,4791.176455,3878441.911,426753.7507,1216596.979,271408.6958,392674.7189,4174625.253,123131.7593,396679.9275,10376.99517,16613.75385,420786.5992,29387.12333,379095.1262,39762.23321,4792.246846,8633.534883,14765.65127,253957.543,23375.79045,395915.4767,147163.6111,12485.402,457051.3748,29590.38333,28279.09982,2106126.6,18821.48569,143912.8154,387489.1692,15724.64423,96610.93177,6711.896613,172683.44,379790.3631
