"","Odd.radio","2.5%CI","97.5%CI","p.value"
"X2335",1.02740491325671,0.508051215140033,2.07766623585989,0.940016865044124
"X2339",0.216619698915757,0.043037074167033,1.09031793788384,0.0635777932969311
"X2351",0.577033083186724,0.260397859692419,1.27868631288013,0.175594344286471
"X2365",0.341100334649081,0.137170016344283,0.848213344275539,0.0206567051768792
"X2370",1.1588812636328,0.570594259108153,2.35369662726416,0.683345216142405
"X2371",5393668086353937,0,Inf,0.99958049129425
"X2374",0.791154959270835,0.359933654022447,1.73900429310731,0.55989613883257
"X2383",1.34340839988587,0.652078026663838,2.76768431857358,0.423413696223523
"X2393",2.02238074358386e-84,0,Inf,0.9996612652475
"X2398",0.51854768411166,0.232834090630224,1.15486396330427,0.107932958756394
"X2403",1.23571616494528,0.606638243728673,2.51714173330297,0.559849393542123
"X2404",0.394715587602374,0.148144780875066,1.05167657055484,0.0629950791787766
"X2411",1.1296915770454,0.549878312633172,2.32088269336546,0.739920144077771
"X2420",1.1393636263084,0.559124843621528,2.3217524453865,0.719420679873741
"X2427",1.08771298443176,0.536541896736089,2.20508322593005,0.815615000280891
"X2458",0.876296382218427,0.430976622938775,1.78175638449465,0.7153245885643
"X2470",0.817537652594497,0.399444688063843,1.6732424623028,0.581422961134627
"X2474",3.15643805845482,1.21100557018646,8.22713079290622,0.0186879358265404
"X2500",1.39805499509065,0.653012855897077,2.99313826925022,0.388274580738125
"X2505",1.65216659998512,0.770303746083635,3.54360794424858,0.197165864021587
"X2510",0.861500531749847,0.424116489479073,1.7499512153297,0.680106714531003
"X2519",0.929204015583293,0.459038768546367,1.88093067892784,0.838289970131451
"X2520",227.374983866645,7.54155142669723,6855.27159641721,0.00179257189929286
"X2523",1.08452352426465,0.535614353439618,2.19596668224093,0.821645728278685
"X2529",1.6516536039635,0.760797466745923,3.58565813731429,0.204533841523865
"X2532",3.31590833138237e+51,0,Inf,0.999593710313986
"X2546",2.39938591468206,0.962588939671307,5.98080086972586,0.060356973180798
"X2547",0.248394070592084,0.0552054103327583,1.1176370926944,0.0695148379974074
"X2554",0.193902529578265,0.0527136485140693,0.713253436950302,0.0135678174897752
"X2578",0.5155488737851,0.225389365984196,1.17925102677525,0.116549236208887
"X2586",631.048556202921,2.87177293714144,138667.746023884,0.0191070277232083
"X2604",0.868039305696017,0.427070316602204,1.76432827790058,0.695751279025785
"X2611",0.523656244220597,0.236722998469623,1.15838285204219,0.110256422528302
"X2616",1.10183171538347,0.542984046559135,2.23585414105285,0.788243590003371
"X2622",1.58433826952272e+38,0,Inf,0.999484211301523
"X2627",1.89830806470222,0.856616765863206,4.20675108417027,0.114384049705973
"X2646",0.612927743616741,0.291899849754139,1.28701819891835,0.195898353787147
"X2650",1.60680841591447,0.759242018124816,3.40054057048923,0.215014428976079
"X2652",0.74833874147487,0.364911502640025,1.53464845021514,0.428857700383979
"X2654",1.77343155168661,0.814109320282676,3.86319059389412,0.14922699414038
"X2668",1.06446244075519,0.525703203239766,2.15536120152135,0.862215192671547
"X2670",1.0227373512395,0.505698104287232,2.06841133228034,0.950110978861276
"X2671",0.984168443777073,0.486650104539174,1.99031607451061,0.964575007275789
"X2704",1.98843480900957,0.856386584236584,4.61692541950031,0.109758848963391
"X2713",0.760919802058765,0.356960299809278,1.6220261622217,0.47924237110557
"X2716",4720556784783601,0,Inf,0.999588899632938
"X2731",1.37045534465173,0.663718071900599,2.82973740086103,0.394255761173928
"X2733",1.79312568076897,0.820741769077644,3.91755339885597,0.143041625559611
"X2742",3.72842706322059,1.26101133735232,11.0238250473967,0.0173455538383498
"X2759",3.51562448636087,1.24574265572366,9.92148376096216,0.0175435412906722
"X2763",2.9063242351497,0.992437315682306,8.51108722570685,0.0516364602205756
"X2765",6.72583670371241,1.29481294191113,34.9369997014672,0.023368445382326
"X2769",0.689764896637317,0.287385374839131,1.65553175035234,0.405722002245718
"X2777",0.0435084669355475,0.00533621186824113,0.354743541265272,0.00341162359291657
"X2781",0.424195279821127,0.176177819099342,1.02136373547149,0.0557674331144892
"X2785",0.620610909956911,0.286672576256754,1.34354637819483,0.226050500213565
"X2790",3.9280123298649,1.1435613125634,13.4923074906972,0.0297748434783074
"X2793",0.427549241276656,0.180916311700379,1.01040283210605,0.0528169369016239
"X2813",1.84397226147069,0.6161600939333,5.51842570551383,0.273892282095722
"X2819",1.10910203879193,0.547638257099347,2.24620416215599,0.77365006305259
"X2821",0.845267457055637,0.412341953043606,1.7327295189916,0.646224128974045
"X2831",0.336457956171097,0.107117911296446,1.05681631485086,0.0621299613580674
"X2836",0.881228875789993,0.434450729587427,1.78746237177126,0.726035144125924
"X2844",0.450609353327685,0.175475860882569,1.15713231600714,0.0975822443322796
"X2848",1.73317167128925,0.800983664993606,3.75024382324145,0.162566070800405
"X2851",0.990947468276592,0.490078016674363,2.0037154319784,0.979804224039357
"X2852",1.52036089616512,0.700276015430415,3.30083738933607,0.289499548152817
"X2863",1.57842344683736,0.748359356071107,3.32917676155734,0.230640469971051
"X2867",0.392893908965785,0.117113688609718,1.31808352665621,0.130335099670607
"X2871",1.02933646485734,0.5089976920332,2.08160778421742,0.935859937265826
"X2875",1.03431813486714,0.511419516268018,2.09185212938643,0.925187873010123
"X2882",566400.637550613,0.0259210382617492,12376420997423.9,0.124448363734826
"X2899",3.87816646797352,0.796265018966273,18.8884037287481,0.0933563630795599
"X2903",0.717238201647685,0.342605159131779,1.50152624439883,0.377957504284506
"X2904",0.501448587346525,0.223392792194921,1.12559892054361,0.0942879797954145
"X2907",2.48848990895561,0.974858139106581,6.35229042930202,0.0565537194302647
"X2908",0.102399082554505,0.0197137687163103,0.531890794646945,0.00670728179864344
"X2910",1.5796904328575,0.706017270858524,3.53450541036632,0.265804306354642
"X2921",2.32780590860111,0.831458792687462,6.5170762469224,0.107703397495396
"X2927",1.39260940406969,0.676334568700259,2.86745797428379,0.368791621980507
"X2928",0.605112431384036,0.276492593769578,1.32430691767697,0.208722223616883
"X2937",1.26873741275285,0.621432039687388,2.59029872893027,0.513355130148043
"X2941",1.05879741874677,0.522730281500127,2.14460882336419,0.873940980919318
"X2945",0.486236827536053,0.219176609169531,1.07870202640762,0.0761209816262909
"X2948",1.33453905790078,0.646759560488853,2.75371962915637,0.434885207994001
"X2971",1.01106013925968,0.500024205105339,2.04438624123097,0.975573291086317
"X2977",2.27427985433043,0.858493208999766,6.02491528365097,0.0983221503834855
"X3009",3.23601253427961,1.11571712419318,9.38569185230285,0.0306532114582058
"X3014",1.96091460325188,0.813382681663234,4.72740097365203,0.13363245016826
"X3015",2.74294609921677,1.08532922447551,6.93223137600884,0.0329163567839265
"X3017",0.900242368203395,0.444292007474619,1.8241073615414,0.770531637261316
"X3037",0.286149670771326,0.105662653869617,0.774934483318736,0.0138307707739337
"X3044",1.32677850728183,0.610568501113823,2.88311828103436,0.475188289368167
"X3050",0.366242458273226,0.145775658215381,0.920136735337772,0.0325909696062872
"X3052",0.960967899667271,0.474284125573358,1.94705927185432,0.912003730177158
"X3055",5.24579430718822,1.42015937517187,19.3769504989523,0.012913086865297
"X3067",1.83798038998226,0.792105246526217,4.26480184138956,0.156393011265056
"X3074",1.5297145060748e+53,0,Inf,0.999604535400081
"X3089",0.513858627401255,0.231876570162415,1.13875536786555,0.101014724961975
"X3094",0.468897765895996,0.19630219343573,1.12003391818564,0.0882260352605865
"X3096",2.02166897096161e+120,0,Inf,0.999569690401281
"X3097",0.794925616995763,0.389511601297848,1.62230530348926,0.528309802695514
"X3101",0.983726969937994,0.486480352832711,1.98922473589835,0.963574533662588
"X3106",1.28656049156855,0.616936000539397,2.68299774533809,0.501608691917564
"X3116",1.14202724346951,0.560479630749905,2.32698237950512,0.714584315053468
"X3129",0.955282723997179,0.47224656309166,1.93239115768927,0.898722814600014
"X3130",2.21795494605752e+40,0,Inf,0.999669860938156
"X3132",1.02287493984547,0.50579343762342,2.0685779307063,0.949809029166003
"X3136",0.447650125867746,0.193429412391221,1.0359884399799,0.060461353956567
"X3170",1.48094146703097e+30,0,Inf,0.999566013078941
"X3178",1.06535338748027,0.525922615417058,2.15807004099958,0.860470791323747
"X3184",1.65520715971274,0.767715147130862,3.56865531675815,0.198575067992718
"X3185",7.51303277802072,1.7380483549309,32.4764620981203,0.00693185966307559
"X3198",1.39586838254331,0.668886482799329,2.91297341400846,0.374227303336301
"X3222",0.559173669944014,0.252224405993165,1.2396706493468,0.152408295121324
"X3227",1.14626955145973,0.564568086425728,2.32732581985316,0.705574503579611
"X3232",1.10409448852039,0.541041557807193,2.25310721882757,0.785539448529401
"X3243",0.715598430690339,0.33884884754213,1.51123758490224,0.380288849494089
"X3248",1.16322576152434,0.57097343217843,2.36980233407959,0.677084589165768
"X3257",1.09659865766136e+283,0,Inf,0.999675591530752
"X3259",2.1640679628018,0.939298755673961,4.98583663540027,0.0698411767883785
"X3266",3.11237517291553,1.17172885224805,8.26716795306006,0.0227286910724384
"X3269",0.826867699271737,0.40479211810951,1.68904027897591,0.601897248841665
"X3280",1.90634137660748,0.829817513198297,4.37944172828907,0.128412313143823
"X3294",0.926059999937508,0.457370339709295,1.8750387793606,0.830995341461594
"X3309",653.230953563877,2.04982070328714,208169.757486442,0.0275202567795389
"X3313",1.3379956066714,0.6383568590306,2.80443801636373,0.440598856886653
"X3349",1.48242291700704,0.685266962537404,3.20689282426584,0.317320573614211
"X3356",1.35706892961418,0.658381557314562,2.79721699258394,0.40802240547413
"X3364",0.258786524510636,0.076529861990721,0.875089324954146,0.0296558291882483
"X3391",2.04276979000766,0.889947806248706,4.68893612149852,0.091994139110163
"X3398",9.36558934036348,2.20218064535252,39.830639633239,0.00245454449510178
"X3427",1.19287763664477,0.586148384856061,2.42763964342688,0.626613307241154
"X3430",2.06825765832606,0.802307409534653,5.33173405902546,0.132553643624401
"X3439",1.36047941517422,0.661207932941483,2.79927712131155,0.403024944756185
"X3442",1.45443683893181,0.585397168164021,3.61359199101772,0.419783355537363
"X3448",0.873882511192772,0.430121115661399,1.77547815153015,0.709343321368987
"X3472",6.7620424167183e+44,0,Inf,0.999645900377017
"X3483",0.719170902491148,0.345466257018673,1.49712678584982,0.378189761992033
"X3487",6.57220881213153,1.15090311432924,37.5304646694202,0.034165923250718
"X3494",1.13092408663517,0.556278095595792,2.2991904586172,0.733950715411559
"X3495",1.97859555490848,0.847884257664989,4.61718723341412,0.114488538990581
"X3508",0.918911352130469,0.453670436724723,1.86125875684205,0.81433932871905
"X3529",1.3414575443055,0.645611112103272,2.78729456392363,0.431106943725305
"X3533",0.130642199337079,0.0216260022183309,0.789206626140182,0.0265565333061383
"X3537",1.35419650029071,0.657766190059073,2.78799395456143,0.410517130737002
"X3544",0.148943143657033,0.0392545220606803,0.565133871917919,0.00512905809559058
"X3547",1.76863191405034,0.671374370029403,4.65918716447331,0.248584849291139
"X3552",1.1289015286162,0.555383992913784,2.29466221132129,0.737613150418256
"X3561",141.379750680737,3.99715729816857,5000.61228806423,0.00649678336837561
