"","nobs","NAs","Minimum","Maximum","1. Quartile","3. Quartile","Mean","Median","Sum","SE Mean","LCL Mean","UCL Mean","Variance","Stdev"
"X18164",16,0,0.000106,0.000602,0.000199,0.000459,0.000317,0.000291,0.005065,3.7e-05,0.000238,0.000395,0,0.000148
"X18165",16,0,1.4e-05,0.007418,5.3e-05,0.000238,0.000583,7.5e-05,0.009322,0.000457,-0.00039,0.001556,3e-06,0.001826
"X18169",16,0,0.000132,0.001343,0.00052,0.000873,0.000713,0.000629,0.011409,9.1e-05,0.000519,0.000908,0,0.000365
"X18174",16,0,9.7e-05,0.002163,0.000283,0.00044,0.000509,0.000403,0.008142,0.000125,0.000242,0.000776,0,0.000501
"X18196",16,0,0.000267,0.000607,0.000407,0.000529,0.000463,0.000464,0.0074,2.1e-05,0.000417,0.000508,0,8.5e-05
"X18229",16,0,0.000325,0.001137,0.000451,0.000661,0.000584,0.000533,0.00934,5e-05,0.000477,0.00069,0,2e-04
"X18252",16,0,0.000186,0.004013,0.000598,0.001767,0.001443,0.000928,0.023087,0.000295,0.000813,0.002073,1e-06,0.001182
"X18303",16,0,0.000202,0.000745,0.000358,0.000526,0.000445,0.000447,0.007115,3.6e-05,0.000368,0.000521,0,0.000143
"X18308",16,0,0.000388,0.002164,0.000574,0.001197,0.000963,0.000731,0.015407,0.000133,0.000679,0.001247,0,0.000533
"X18309",16,0,0.000347,0.001045,0.000433,0.000588,0.000532,0.000475,0.008513,4.4e-05,0.000438,0.000626,0,0.000177
"X18333",16,0,6.2e-05,0.000536,0.000271,0.000376,0.000334,0.000335,0.005341,2.9e-05,0.000272,0.000396,0,0.000116
"X18337",16,0,1.1e-05,0.000951,0.000466,0.000573,0.000527,0.000535,0.008425,4.9e-05,0.000422,0.000632,0,0.000197
"X18409",16,0,9e-05,0.000615,0.000294,0.00046,0.000374,0.000386,0.005977,3.5e-05,0.000298,0.000449,0,0.000142
"X18471",16,0,0.000364,0.001498,0.000528,0.000846,0.00073,0.000619,0.011675,7.9e-05,0.000561,0.000899,0,0.000317
"X18483",16,0,0.000203,0.001313,0.000362,0.000655,0.00055,0.000472,0.008795,7.5e-05,0.000389,0.00071,0,0.000301
"X18568",16,0,0.000169,0.001578,0.000272,0.000765,0.000584,0.000398,0.009351,0.000103,0.000364,0.000804,0,0.000413
"X18639",16,0,0.000134,0.000613,0.000378,0.000554,0.000436,0.000457,0.006969,3.9e-05,0.000353,0.000518,0,0.000155
"X18708",16,0,0.000119,0.00069,0.000169,0.000378,0.000292,0.000252,0.004671,4e-05,0.000207,0.000377,0,0.00016
"X18710",16,0,0.000108,0.000661,0.000328,0.000544,0.000424,0.000476,0.006792,3.9e-05,0.000341,0.000508,0,0.000157
"X18720",16,0,0.00032,0.000664,0.000382,0.000572,0.000467,0.000426,0.007466,3.1e-05,4e-04,0.000533,0,0.000124
"X18741",16,0,5.9e-05,0.003355,0.000119,0.000801,0.000653,0.000222,0.010453,0.000224,0.000177,0.00113,1e-06,0.000894
"X18747",16,0,1.6e-05,0.001961,2e-05,4.1e-05,0.000259,3e-05,0.004151,0.000154,-7e-05,0.000589,0,0.000618
"X18751",16,0,0.000306,0.000842,0.000546,0.000762,0.000632,0.000612,0.010117,3.9e-05,0.000549,0.000716,0,0.000156
"X18758",16,0,0.000103,0.000458,0.000219,0.000358,0.000288,0.000299,0.004612,2.6e-05,0.000232,0.000344,0,0.000105
"X18940",16,0,0.000375,0.001169,0.00052,0.00087,0.000693,0.000662,0.011094,5.9e-05,0.000568,0.000819,0,0.000236
"X18950",16,0,0.000448,0.001926,0.00047,9e-04,0.000767,0.000605,0.012275,0.000105,0.000544,0.00099,0,0.000419
"X18964",16,0,0.000175,0.000758,0.00027,0.000507,4e-04,0.00036,0.006406,4.5e-05,0.000305,0.000496,0,0.00018
"X18967",16,0,0.000183,0.007361,0.000434,0.001303,0.001543,0.000636,0.024692,0.000531,0.000412,0.002675,5e-06,0.002123
"X18974",16,0,0.000221,0.001012,0.000372,0.000646,0.00054,0.000478,0.008633,6.2e-05,0.000408,0.000671,0,0.000246
"X19081",16,0,0.000333,0.001084,0.000539,0.000729,0.000645,0.00065,0.010318,4.9e-05,0.000541,0.000749,0,0.000196
"X19094",16,0,0.00026,0.001362,0.00041,0.000812,0.000637,0.000587,0.010189,7.4e-05,0.000479,0.000795,0,0.000296
"X19103",16,0,2.6e-05,0.002632,0.000114,0.000173,0.000433,0.000133,0.006934,0.000199,1e-05,0.000857,1e-06,0.000795
"X19104",16,0,0.000201,0.001021,0.000362,0.000637,0.000522,0.000498,0.008345,5.6e-05,0.000401,0.000642,0,0.000226
"X19147",16,0,0.000273,0.001171,0.000481,0.00078,0.000662,0.000652,0.010591,6.5e-05,0.000524,8e-04,0,0.000258
"X19158",16,0,8.6e-05,0.002323,0.000108,0.000199,0.00035,0.000161,0.005607,0.000141,5.1e-05,0.00065,0,0.000563
"X19170",16,0,8.6e-05,0.000988,0.000427,0.000654,0.000575,0.00058,0.009197,5.6e-05,0.000455,0.000694,0,0.000224
"X19175",16,0,7.4e-05,0.001086,0.000283,0.00051,0.000424,0.000373,0.006783,6e-05,0.000296,0.000552,0,0.000241
"X19204",16,0,0.000138,0.001465,0.000256,0.001242,0.000639,0.000421,0.010231,0.000125,0.000373,0.000906,0,5e-04
"X19245",16,0,2.7e-05,0.001429,8e-05,0.000706,0.000489,0.000478,0.007824,9.9e-05,0.000278,7e-04,0,0.000395
"X19251",16,0,0.000368,0.000833,0.000485,0.000619,0.00057,0.000571,0.009125,2.9e-05,0.000508,0.000633,0,0.000117
"X19284",16,0,0.000126,0.000789,0.000309,0.000668,0.000493,0.000505,0.007882,5.2e-05,0.000382,0.000604,0,0.000208
"X19322",16,0,0.000303,0.000811,0.000494,0.000709,0.000603,6e-04,0.009651,3.6e-05,0.000527,0.00068,0,0.000144
"X19358",16,0,9.2e-05,0.001031,0.000354,0.000631,0.000519,0.000505,0.008305,6.4e-05,0.000382,0.000656,0,0.000258
"X19378",16,0,0.00031,0.00087,0.000531,0.000758,0.00064,0.000654,0.010234,4.3e-05,0.000549,0.000731,0,0.000171
"X19382",16,0,0.00022,0.000711,0.000347,0.000514,0.000447,0.000446,0.007149,3.4e-05,0.000374,0.000519,0,0.000136
"X19416",16,0,0.000102,0.000922,0.00046,0.000676,0.000579,0.000601,0.009256,5.2e-05,0.000468,0.000689,0,0.000208
"X19429",16,0,8.8e-05,0.002018,0.000269,0.000582,0.000555,0.000405,0.008875,0.000129,0.000281,0.000829,0,0.000514
"X19433",16,0,0.000475,0.002498,0.000649,0.001415,0.001177,0.001137,0.018833,0.000161,0.000834,0.00152,0,0.000644
"X19440",16,0,0.000219,0.000762,0.000338,0.000552,0.000453,0.000444,0.007242,3.9e-05,0.000369,0.000536,0,0.000157
"X19452",16,0,0.000137,0.005156,0.000322,0.001538,0.001226,0.001039,0.019611,0.00031,0.000565,0.001886,2e-06,0.001239
"X19465",16,0,0.000202,0.000948,0.000381,0.000643,0.000518,0.000471,0.008285,5.5e-05,0.000401,0.000635,0,0.00022
"X19512",16,0,0.000355,0.000973,0.00043,0.000678,0.000549,0.000484,0.008783,4.3e-05,0.000457,0.000641,0,0.000173
"X19531",16,0,6.1e-05,0.000693,3e-04,0.000482,0.000391,0.000437,0.006256,4.4e-05,0.000297,0.000485,0,0.000176
"X19549",16,0,0.000274,0.000981,0.000361,0.000515,0.000486,0.000454,0.007771,4.7e-05,0.000386,0.000585,0,0.000187
"X19550",16,0,0.000155,0.000755,0.000311,0.000427,0.000393,0.00036,0.006282,3.6e-05,0.000315,0.00047,0,0.000145
"X19555",16,0,0.000232,0.001135,0.000368,0.000668,0.000535,0.000519,0.008566,5.9e-05,0.000409,0.000662,0,0.000238
"X19558",16,0,0.000175,0.001304,0.000271,0.000485,0.000423,0.000375,0.006772,6.6e-05,0.000283,0.000563,0,0.000263
"X19564",16,0,0.000105,0.00184,0.000278,0.001029,7e-04,0.000527,0.011193,0.00014,4e-04,0.000999,0,0.000561
"X19699",16,0,0.000203,0.00086,0.000336,0.000522,0.000443,0.000383,0.007092,4.7e-05,0.000344,0.000542,0,0.000186
"X19834",16,0,0.000194,0.000727,0.000427,0.000648,0.00052,0.00055,0.008316,3.9e-05,0.000436,0.000603,0,0.000157
"X19875",16,0,0.000317,0.000604,0.00037,0.000527,0.000456,0.000467,0.007299,2.4e-05,0.000406,0.000507,0,9.5e-05
"X19891",16,0,0.000262,0.000631,0.000375,5e-04,0.000437,0.000435,0.006986,2.6e-05,0.000382,0.000491,0,0.000102
"X19905",16,0,0.000309,0.000731,0.000409,0.000662,0.000531,0.00055,0.008501,3.6e-05,0.000454,0.000609,0,0.000146
"X19950",16,0,0.000136,0.003285,0.000295,0.000919,0.000925,0.00049,0.014795,0.000258,0.000375,0.001474,1e-06,0.001031
"X19953",16,0,4.3e-05,0.005511,0.000333,0.00216,0.00146,0.000949,0.023357,0.000377,0.000657,0.002263,2e-06,0.001507
"X19970",16,0,0.000297,0.000938,0.000513,0.00074,0.000619,0.000613,0.009897,4.5e-05,0.000522,0.000715,0,0.000182
"X20001",16,0,0.000208,0.000779,0.000363,0.000552,0.000464,0.000427,0.007428,4.4e-05,0.000371,0.000557,0,0.000175
"X20017",16,0,2.3e-05,0.000722,0.000187,0.000411,0.000322,0.000285,0.00516,4.9e-05,0.000219,0.000426,0,0.000194
"X20040",16,0,0.000134,0.00078,0.000306,0.000696,0.000481,0.000448,0.007697,5.2e-05,0.000371,0.000591,0,0.000206
"X20067",16,0,0.000247,0.001067,0.000334,0.000503,0.000474,0.000458,0.007588,4.9e-05,0.000369,0.000579,0,0.000197
"X20178",16,0,0.000292,0.001029,0.000486,0.00065,0.000585,0.000549,0.009364,4.7e-05,0.000486,0.000684,0,0.000186
"X20225",16,0,0.000101,0.000594,0.00014,0.000266,0.000229,0.000188,0.003661,3.3e-05,0.000159,0.000299,0,0.000131
"X20231",16,0,0.000271,0.000678,0.000412,0.000547,0.000471,0.000469,0.007529,2.6e-05,0.000415,0.000526,0,0.000105
"X20244",16,0,0.00035,0.00091,0.000421,0.000687,0.000559,0.000545,0.008943,4.1e-05,0.000472,0.000646,0,0.000163
"X20277",16,0,0.000317,0.000495,0.000363,0.000453,0.000407,0.000409,0.006505,1.5e-05,0.000375,0.000438,0,5.8e-05
"X20281",16,0,1.2e-05,0.000807,0.000159,0.000377,0.000285,0.000269,0.004559,5.3e-05,0.000172,0.000398,0,0.000212
"X20289",16,0,0.000283,0.00062,0.000391,0.000534,0.000459,0.000461,0.007342,2.6e-05,0.000404,0.000514,0,0.000103
"X20308",16,0,9.3e-05,0.000373,0.000149,2e-04,0.000187,0.000183,0.002992,1.6e-05,0.000152,0.000222,0,6.5e-05
"X20313",16,0,0.000255,0.000726,0.000485,0.000631,0.000541,0.00053,0.008649,3.3e-05,0.000471,0.00061,0,0.000131
"X20356",16,0,0.000322,0.000742,0.000539,0.000662,0.000591,0.000612,0.00945,2.7e-05,0.000533,0.000648,0,0.000108
"X20372",16,0,0.000105,0.000373,0.000213,0.000294,0.000255,0.00026,0.004076,1.9e-05,0.000214,0.000295,0,7.6e-05
"X20400",16,0,0.000158,0.000686,0.000303,0.000481,0.000386,0.000373,0.00617,3.7e-05,0.000306,0.000465,0,0.000149
"X20426",16,0,0.000106,0.000661,0.000291,0.000591,0.000445,0.00051,0.007121,4.8e-05,0.000343,0.000547,0,0.000192
"X20437",16,0,3.7e-05,0.000607,0.000341,0.00052,0.000409,0.000392,0.006549,3.6e-05,0.000333,0.000486,0,0.000144
"X20444",16,0,3.6e-05,0.001811,0.000169,0.000863,0.000536,0.000311,0.008576,0.000122,0.000276,0.000796,0,0.000489
"X20445",16,0,7.2e-05,0.006628,0.000229,0.001885,0.001605,0.000855,0.025687,0.000513,0.000512,0.002699,4e-06,0.002052
"X20464",16,0,0.000278,0.000682,0.000408,0.000493,0.000452,0.000433,0.007233,2.7e-05,0.000394,0.000511,0,0.00011
"X20501",16,0,0.000359,0.000576,0.000415,0.000504,0.000463,0.000484,0.007409,1.6e-05,0.00043,0.000496,0,6.2e-05
"X20515",16,0,0.000471,0.000832,0.000562,0.000713,0.000648,0.000664,0.01036,2.7e-05,0.000591,0.000704,0,0.000107
"X20560",16,0,5.9e-05,0.001214,0.000307,0.000642,0.000473,0.000382,0.00756,7e-05,0.000324,0.000621,0,0.000278
"X20637",16,0,0.000424,8e-04,0.000513,0.000633,0.000582,0.000576,0.009319,2.5e-05,0.000529,0.000636,0,0.000101
"X20684",16,0,0.000152,0.001342,0.000242,0.000496,0.000501,0.000371,0.008023,9.8e-05,0.000292,0.000711,0,0.000394
"X20699",16,0,0.000268,0.000895,0.000403,0.000667,0.00056,0.000538,0.008966,4.8e-05,0.000459,0.000662,0,0.000191
"X20728",16,0,0.000324,0.001181,0.000433,0.000635,0.000568,0.000517,0.009096,5.4e-05,0.000454,0.000683,0,0.000214
"X20730",16,0,0.000304,0.000925,0.000385,0.000633,0.000526,0.000475,0.008413,4.9e-05,0.000422,0.00063,0,0.000196
"X20747",16,0,0.000172,0.001239,0.000278,0.0011,0.00059,0.000306,0.009437,0.00011,0.000356,0.000823,0,0.000438
"X20784",16,0,0.000435,0.001044,0.000581,0.000781,0.000696,0.000707,0.01114,3.9e-05,0.000613,0.00078,0,0.000157
"X20827",16,0,0.000258,0.000836,0.000525,0.000686,0.000603,0.000591,0.009642,3.6e-05,0.000525,0.00068,0,0.000145
"X20839",16,0,0.000317,0.001496,0.00042,8e-04,0.000654,0.000581,0.010463,7.5e-05,0.000493,0.000814,0,0.000301
"X20863",16,0,0.000125,0.000704,0.000167,0.000349,0.000281,0.000217,0.00449,4.1e-05,0.000194,0.000367,0,0.000162
"X20867",16,0,7e-06,0.001215,0.000123,0.000298,0.000261,0.000178,0.004183,7.1e-05,0.00011,0.000413,0,0.000285
"X20886",16,0,0.000285,0.000748,0.000355,0.000593,0.000476,0.000492,0.007613,3.7e-05,0.000396,0.000555,0,0.000149
"X20900",16,0,0.000117,0.001503,0.000278,0.001051,0.000638,0.000521,0.010202,0.000108,0.000407,0.000868,0,0.000433
"X20967",16,0,0.000427,0.00181,0.000604,0.001007,0.000859,0.000743,0.013745,9.3e-05,0.000661,0.001057,0,0.000372
"X21014",16,0,0.000424,0.000784,0.000484,0.000602,0.000548,0.000529,0.008769,2.3e-05,5e-04,0.000596,0,9e-05
"X21020",16,0,0.000347,0.000944,0.000454,0.000674,0.000565,0.00055,0.009043,4e-05,0.00048,0.00065,0,0.000159
"X21064",16,0,0.000269,0.001613,0.000597,0.001041,0.000808,0.000676,0.012922,8.8e-05,0.000619,0.000996,0,0.000353
"X21078",16,0,0.000234,0.001178,0.000316,0.000755,0.000551,0.000377,0.008824,8.2e-05,0.000376,0.000727,0,0.00033
"X21080",16,0,6.8e-05,0.003951,0.000345,0.000726,0.000732,0.000442,0.011706,0.000232,0.000238,0.001225,1e-06,0.000926
"X21096",16,0,0.000277,0.000744,0.000365,0.000561,0.000476,0.00048,0.00762,3.5e-05,0.000402,0.00055,0,0.000139
"X21099",16,0,0.000294,0.000817,0.000425,0.000644,0.000531,0.000487,0.008503,3.7e-05,0.000453,0.00061,0,0.000148
"X21111",16,0,2e-04,0.00072,0.000243,0.000432,0.000363,0.000325,0.005815,3.8e-05,0.000282,0.000445,0,0.000154
"X21167",16,0,0.000495,0.004224,0.000584,0.000892,0.001027,0.00074,0.016435,0.00023,0.000537,0.001517,1e-06,0.00092
"X21205",16,0,0.00016,0.000748,0.000256,0.000413,0.000344,0.000319,0.005506,3.5e-05,0.000269,0.000419,0,0.00014
"X21225",16,0,0.000286,0.001912,0.000463,0.000709,0.000664,0.00056,0.010617,9.5e-05,0.00046,0.000867,0,0.000382
"X21258",16,0,0.000338,0.00075,0.000459,0.000576,0.00052,0.000534,0.008322,2.6e-05,0.000464,0.000576,0,0.000105
"X21282",16,0,0.000364,0.001002,0.000437,0.00065,0.000566,0.00052,0.009061,4.3e-05,0.000474,0.000659,0,0.000173
"X21304",16,0,0.000175,0.000819,0.00027,0.000608,0.000462,0.000488,0.007396,5.1e-05,0.000354,0.00057,0,0.000203
"X21331",16,0,0.000275,0.000952,0.000373,0.000479,0.000445,0.000404,0.007127,3.9e-05,0.000362,0.000529,0,0.000157
"X21347",16,0,0.000287,0.000942,0.000477,0.000775,0.000627,0.000637,0.010034,4.9e-05,0.000522,0.000732,0,0.000198
"X21362",16,0,0.000159,0.004585,0.000305,0.000454,0.000646,0.000351,0.010331,0.000266,7.8e-05,0.001214,1e-06,0.001066
"X21395",16,0,9.4e-05,0.001303,0.000202,0.000471,0.000393,0.00035,0.006287,7.3e-05,0.000237,0.000549,0,0.000293
"X21435",16,0,0.000329,0.000718,0.000361,0.000539,0.000459,0.000433,0.00735,3.1e-05,0.000394,0.000525,0,0.000122
"X21438",16,0,0.000183,0.001226,0.000316,0.00063,0.000526,0.000529,0.008408,7.1e-05,0.000374,0.000677,0,0.000285
"X21488",16,0,0.000363,0.001274,0.000567,0.000995,0.000785,0.000752,0.012561,7e-05,0.000636,0.000934,0,0.000279
"X21518",16,0,0.000237,0.000787,0.000433,0.00057,0.000502,0.000455,0.00804,3.7e-05,0.000424,0.000581,0,0.000147
"X21519",16,0,0.000305,0.000694,0.000427,0.000566,0.000492,0.000477,0.007874,2.7e-05,0.000435,0.000549,0,0.000107
"X21527",16,0,1.9e-05,0.000874,0.000269,0.000467,0.000395,0.000331,0.006327,5.5e-05,0.000277,0.000514,0,0.000222
"X21529",16,0,0.000117,0.003273,0.000157,0.000633,0.000575,0.000274,0.009206,0.000194,0.000162,0.000989,1e-06,0.000776
"X21532",16,0,0.000317,0.00091,0.000551,0.000723,0.00063,0.000609,0.010072,3.8e-05,0.000549,0.00071,0,0.000151
"X21543",16,0,0.000204,0.000878,0.00031,0.00056,0.000452,0.000442,0.007236,4.3e-05,0.00036,0.000545,0,0.000174
"X21547",16,0,0.000678,0.001906,0.000913,0.001249,0.001157,0.001124,0.018518,8.7e-05,0.000972,0.001343,0,0.000348
"X21557",16,0,7.6e-05,0.002828,0.000272,0.001035,0.000809,0.000527,0.01294,0.000193,0.000398,0.00122,1e-06,0.000771
"X21562",16,0,0.000131,0.00212,0.000317,0.001035,0.000707,0.000447,0.011315,0.000144,0.000401,0.001013,0,0.000575
"X21634",16,0,0.000116,0.001437,0.000277,0.000636,0.000524,0.000412,0.008386,9.6e-05,0.000319,0.000729,0,0.000385
"X21640",16,0,0.000207,0.000663,0.000292,0.000452,0.000389,0.000381,0.006221,3.2e-05,0.000321,0.000457,0,0.000128
"X21682",16,0,0.000358,0.001676,0.000466,0.000612,0.000601,0.000519,0.009619,7.8e-05,0.000435,0.000767,0,0.000311
"X21685",16,0,0.000235,0.000989,0.000432,0.000748,0.000595,0.000589,0.009513,5.4e-05,0.00048,0.000709,0,0.000215
"X21697",16,0,0.000329,0.000981,0.000489,0.000717,0.000613,0.000585,0.009815,4.5e-05,0.000517,0.00071,0,0.000181
"X21722",16,0,0.000103,0.000955,0.000326,0.000619,0.000476,0.000424,0.007611,6e-05,0.000349,0.000603,0,0.000238
"X21731",16,0,0.000192,0.000759,0.000411,0.000599,0.000508,0.00049,0.008121,4.1e-05,0.000419,0.000596,0,0.000165
"X21735",16,0,0.000336,0.00155,0.000473,0.000909,0.000793,0.000765,0.012682,8.8e-05,0.000605,0.00098,0,0.000352
"X21772",16,0,0.000226,0.001897,0.000497,0.000845,0.000709,0.000562,0.011336,9.6e-05,0.000504,0.000913,0,0.000383
"X21778",16,0,0.000117,0.001471,0.000172,0.000533,0.000408,0.00031,0.006528,8.6e-05,0.000225,0.000591,0,0.000344
"X21785",16,0,0.000397,0.001105,0.000591,0.000821,0.000722,0.000673,0.011555,5e-05,0.000615,0.00083,0,0.000201
"X21816",16,0,0.000244,0.000763,0.000397,0.000619,0.00051,0.000497,0.008158,3.6e-05,0.000433,0.000587,0,0.000145
"X21832",16,0,0.000152,0.000466,0.000296,0.000396,0.000332,0.000337,0.005313,2.3e-05,0.000282,0.000382,0,9.3e-05
"X21861",16,0,0.000271,0.000732,0.000437,0.000682,0.000555,0.000577,0.008874,3.8e-05,0.000473,0.000636,0,0.000154
"X21873",16,0,0.000357,0.001028,0.000451,0.000624,0.000565,0.000503,0.00904,4.5e-05,0.000469,0.000661,0,0.000179
"X21878",16,0,0.000563,0.001808,0.000688,0.001082,0.000918,0.000836,0.014684,8.3e-05,0.000742,0.001094,0,0.000331
"X21879",16,0,0.000294,0.000726,0.000392,0.00052,0.000464,0.000478,0.007429,2.7e-05,0.000407,0.000522,0,0.000108
"X21900",16,0,0.000149,0.000724,0.000372,0.000485,0.000435,0.000446,0.006965,3e-05,0.000371,0.000499,0,0.00012
"X21905",16,0,1.2e-05,0.001234,0.000154,0.000562,0.000359,0.000243,0.005742,8.2e-05,0.000183,0.000534,0,0.00033
"X21914",16,0,3.1e-05,0.000489,0.000174,0.000351,0.000264,0.000249,0.004222,3.3e-05,0.000194,0.000334,0,0.000131
"X21919",16,0,0.000235,0.00077,0.000411,0.000575,0.000502,0.000474,0.008025,3.6e-05,0.000424,0.000579,0,0.000145
"X21921",16,0,5.6e-05,0.000685,0.000378,0.000522,0.000423,0.000417,0.006769,4.1e-05,0.000336,0.00051,0,0.000164
"X21955",16,0,0.000122,0.001413,0.000173,0.000405,0.000337,0.00024,0.005398,7.8e-05,0.000171,0.000503,0,0.000312
"X21964",16,0,0.000342,0.00082,0.000549,0.000712,0.000625,0.000646,0.009994,3.1e-05,0.000559,0.000691,0,0.000124
"X21986",16,0,0.000304,0.001121,0.000448,0.000699,0.000617,0.000568,0.009873,6.3e-05,0.000484,0.00075,0,0.00025
"X22021",16,0,0.00028,0.000633,0.00042,0.000524,0.000474,0.000488,0.007584,2.3e-05,0.000426,0.000522,0,9.1e-05
"X22044",16,0,0.000383,0.001517,0.000581,0.000975,0.000794,0.000784,0.012701,7.7e-05,0.000629,0.000959,0,0.00031
"X22086",16,0,0.000429,0.000654,0.000481,0.000611,0.000544,0.000551,0.008701,1.9e-05,0.000504,0.000584,0,7.5e-05
"X22105",16,0,0.000125,0.001104,3e-04,0.000943,0.000537,0.000404,0.008586,8.5e-05,0.000356,0.000717,0,0.000339
"X22136",16,0,0.000258,0.001716,0.000357,0.001149,0.000792,0.000795,0.012676,0.00011,0.000559,0.001026,0,0.000438
"X22138",16,0,0.000167,0.000572,0.000275,0.000456,0.000359,0.000354,0.005746,3e-05,0.000294,0.000424,0,0.000121
"X22161",16,0,6e-05,0.000867,0.000461,0.000706,0.000565,0.000591,0.009044,5.2e-05,0.000454,0.000676,0,0.000208
"X22218",16,0,9.4e-05,0.000874,0.000338,0.000628,0.000487,0.000459,0.007795,5.2e-05,0.000376,0.000599,0,0.000209
"X22242",16,0,0.000357,0.00079,0.00047,0.000575,0.000526,0.000507,0.008423,2.5e-05,0.000473,0.00058,0,1e-04
"X22266",16,0,0.000293,0.000796,0.000348,0.000492,0.000436,0.000384,0.006981,3.4e-05,0.000363,0.00051,0,0.000138
"X22278",16,0,0.000165,0.001225,0.000248,0.000653,0.000483,0.000371,0.007725,8.3e-05,0.000306,0.00066,0,0.000332
"X22279",16,0,0.000162,0.000995,0.00024,0.000489,0.000397,0.000268,0.006348,5.7e-05,0.000275,0.000519,0,0.000229
"X22293",16,0,6.5e-05,0.000449,0.000154,0.000291,0.000238,0.000233,0.003802,2.8e-05,0.000177,0.000298,0,0.000113
"X22298",16,0,0.000239,0.000665,0.000276,0.00045,0.00039,0.000379,0.006237,3.2e-05,0.000322,0.000458,0,0.000127
"X22323",16,0,0.00016,0.001662,0.000379,0.000688,0.000615,0.000536,0.009837,1e-04,0.000402,0.000827,0,0.000399
"X22339",16,0,0.000274,0.000959,0.000404,0.000674,0.000572,0.000546,0.009151,5.1e-05,0.000463,0.000681,0,0.000204
"X22358",16,0,0.000109,0.000906,0.000172,0.000519,0.000343,0.000286,0.005483,5.6e-05,0.000224,0.000461,0,0.000223
"X22361",16,0,0.00024,0.001209,0.000502,0.000753,0.000639,0.000573,0.010224,6e-05,0.000512,0.000766,0,0.000239
"X22394",16,0,0.000385,0.001099,0.000432,0.000684,0.000572,0.000509,0.009158,4.8e-05,0.00047,0.000674,0,0.000191
"X22402",16,0,0.000177,0.001545,0.000406,0.00067,0.00058,0.000562,0.009288,7.8e-05,0.000414,0.000747,0,0.000313
"X22404",16,0,8.5e-05,0.000475,0.000152,0.000298,0.000223,0.000186,0.003566,2.8e-05,0.000163,0.000283,0,0.000112
"X22427",16,0,7.3e-05,0.001044,0.000289,0.000523,0.000422,0.000379,0.006758,5.8e-05,3e-04,0.000545,0,0.00023
"X22431",16,0,0.000314,0.000777,0.000573,0.00071,0.000619,0.000635,0.009896,3.3e-05,0.000548,0.000689,0,0.000132
"X22445",16,0,0.00028,0.000612,0.000334,0.000478,0.00042,0.000424,0.006726,2.5e-05,0.000368,0.000473,0,9.8e-05
"X22460",16,0,0.000293,0.000614,0.00039,0.000474,0.000441,0.000438,0.007052,2.1e-05,0.000396,0.000485,0,8.3e-05
"X22462",16,0,0.000104,0.011285,0.000153,0.000231,0.000907,0.000165,0.014508,0.000693,-0.00057,0.002383,8e-06,0.002771
"X22466",16,0,0.000356,0.000965,0.000406,0.000693,0.000571,0.000538,0.009136,4.9e-05,0.000467,0.000675,0,0.000196
"X22483",16,0,0.00034,0.000901,0.000507,0.000633,0.000571,0.000562,0.009144,3.7e-05,0.000493,0.00065,0,0.000147
"X22486",16,0,5.6e-05,0.001351,0.000177,0.000566,0.000423,0.000261,0.006762,9.3e-05,0.000224,0.000621,0,0.000373
"X22489",16,0,0.000278,0.000703,0.000491,0.000586,0.000525,0.000534,0.008405,2.8e-05,0.000465,0.000585,0,0.000112
"X22491",16,0,8.7e-05,0.000793,0.000262,0.000562,0.000373,0.000296,0.005961,5.3e-05,0.00026,0.000485,0,0.000212
"X22508",16,0,0.000296,0.000687,0.00041,0.000518,0.000466,0.000446,0.007449,2.5e-05,0.000411,0.00052,0,0.000102
"X22528",16,0,3.9e-05,0.001379,0.00019,0.000834,0.000501,0.00027,0.008014,0.000115,0.000255,0.000746,0,0.000461
"X22530",16,0,3.2e-05,0.002393,5e-05,9.5e-05,0.000299,6.7e-05,0.004783,0.000165,-5.2e-05,0.00065,0,0.000659
"X22532",16,0,0.000416,0.000709,0.000488,0.000611,0.000554,0.000519,0.008864,2.4e-05,0.000503,0.000605,0,9.5e-05
"X22583",16,0,0.000402,0.000613,0.000426,0.000544,0.000497,0.000506,0.007956,1.7e-05,0.00046,0.000534,0,7e-05
"X22628",16,0,0.000225,0.000842,0.000496,0.000652,0.000577,0.000578,0.009224,3.9e-05,0.000494,0.000659,0,0.000156
"X22632",16,0,0.000274,0.000911,3e-04,0.000627,0.000504,0.000518,0.008063,4.5e-05,0.000408,6e-04,0,0.000181
"X22635",16,0,0.000447,0.000939,0.000503,0.000595,0.000568,0.000557,0.009094,3e-05,0.000504,0.000633,0,0.000121
"X22687",16,0,2e-05,0.000336,3.4e-05,0.000105,8.9e-05,5.6e-05,0.001422,2.1e-05,4.4e-05,0.000134,0,8.5e-05
"X22689",16,0,0.00033,0.000688,0.000424,0.000588,0.000514,0.000523,0.00823,2.8e-05,0.000454,0.000575,0,0.000114
"X22693",16,0,5e-04,0.000934,0.000729,0.000849,0.000768,0.000796,0.012294,3.4e-05,0.000695,0.000842,0,0.000137
"X22772",16,0,0.000273,0.000626,0.000361,0.000494,0.000431,0.000412,0.006895,2.4e-05,0.000379,0.000483,0,9.7e-05
"X22790",16,0,6e-05,0.002069,0.000219,0.001043,0.000782,0.000653,0.012519,0.000159,0.000443,0.001122,0,0.000638
