"","nobs","NAs","Minimum","Maximum","1. Quartile","3. Quartile","Mean","Median","Sum","SE Mean","LCL Mean","UCL Mean","Variance","Stdev"
"X16437",16,0,0.000202,0.00034,0.000227,0.000278,0.000256,0.000252,0.004102,9e-06,0.000236,0.000276,0,3.7e-05
"X16465",16,0,7.1e-05,0.000582,0.000168,0.000239,0.000229,2e-04,0.003668,3.3e-05,0.00016,0.000299,0,0.00013
"X16489",16,0,9.6e-05,0.00072,0.00025,0.000472,0.000362,0.000321,0.005798,4.2e-05,0.000273,0.000452,0,0.000169
"X16497",16,0,0.000185,0.000365,0.000237,0.000283,0.000262,0.000258,0.004188,1.2e-05,0.000237,0.000287,0,4.7e-05
"X16509",16,0,0.000244,0.000845,0.000402,0.000611,0.000507,0.000473,0.008119,4.2e-05,0.000419,0.000596,0,0.000166
"X16510",16,0,0.000116,0.000971,0.000336,0.000681,0.000496,0.000429,0.007936,6.3e-05,0.000362,0.00063,0,0.000251
"X16521",16,0,0.000138,0.000816,0.000258,0.000567,0.000416,0.000371,0.006664,4.9e-05,0.000311,0.000522,0,0.000197
"X16522",16,0,0.000346,0.001164,0.000457,0.000706,0.000611,0.000555,0.009783,5.2e-05,0.000502,0.000721,0,0.000206
"X16528",16,0,2.6e-05,0.000187,8.7e-05,0.00013,0.000107,0.000115,0.001708,1.1e-05,8.4e-05,0.000129,0,4.3e-05
"X16536",16,0,0.000131,0.000661,0.000191,0.000351,0.000294,0.000279,0.004705,3.4e-05,0.000222,0.000367,0,0.000136
"X16539",16,0,2.3e-05,0.001084,0.000164,0.000722,0.000472,0.000442,0.007557,8.4e-05,0.000293,0.000651,0,0.000336
"X16569",16,0,9.5e-05,0.000565,0.000201,0.000391,0.000284,0.000253,0.004545,3.3e-05,0.000213,0.000355,0,0.000134
"X16575",16,0,4.5e-05,0.003104,9e-05,0.001411,0.00096,0.000584,0.015365,0.000263,0.000399,0.001521,1e-06,0.001053
"X16599",16,0,5.1e-05,0.002176,0.000581,0.001323,0.000995,0.000912,0.015915,0.000149,0.000677,0.001313,0,0.000597
"X16638",16,0,0.000166,0.000997,0.000425,0.000599,0.000536,0.000508,0.008582,5.5e-05,0.000418,0.000655,0,0.000222
"X16643",16,0,5.1e-05,0.001729,0.00011,0.000523,0.000378,0.000169,0.00604,0.000112,0.000139,0.000616,0,0.000448
"X16648",16,0,0.000405,0.001472,0.000693,0.001223,0.000907,0.000814,0.014517,8.4e-05,0.000729,0.001086,0,0.000335
"X16655",16,0,3.9e-05,0.000465,0.000103,0.00027,0.000202,0.000194,0.003225,3e-05,0.000137,0.000266,0,0.000121
"X16662",16,0,4.4e-05,0.000512,0.000274,0.000428,0.000336,0.000347,0.005376,3.2e-05,0.000267,0.000405,0,0.000129
"X16667",16,0,0.00018,0.002276,0.000904,0.001534,0.001243,0.001218,0.019887,0.000138,0.000949,0.001537,0,0.000552
"X16694",16,0,6.9e-05,0.000545,0.00015,0.000309,0.000247,0.00024,0.00395,3.2e-05,0.000179,0.000314,0,0.000127
"X16699",16,0,8.1e-05,0.000934,0.000176,0.000507,0.000369,0.000308,0.005908,6.4e-05,0.000233,0.000505,0,0.000255
"X16703",16,0,2e-06,0.001161,4.5e-05,0.000543,0.000314,0.000126,0.005026,8.5e-05,0.000133,0.000496,0,0.00034
"X16713",16,0,0.000369,0.000732,0.000412,0.000645,0.000532,0.000548,0.008519,3.2e-05,0.000465,6e-04,0,0.000127
"X16721",16,0,0.000146,0.000482,0.000183,0.000393,3e-04,0.000313,0.004803,2.9e-05,0.000239,0.000361,0,0.000115
"X16723",16,0,1.2e-05,0.00077,0.00012,0.000293,0.000254,0.000195,0.004069,5.3e-05,0.000141,0.000367,0,0.000212
"X16724",16,0,0.000205,0.00071,0.000314,0.000476,0.000406,0.00045,0.006504,3.2e-05,0.000338,0.000475,0,0.000128
"X16731",16,0,0.00031,0.000981,0.000378,0.000675,0.000552,0.000486,0.008828,5.2e-05,0.000441,0.000662,0,0.000207
"X16734",16,0,0.000564,0.001238,0.000659,0.000859,0.000801,0.000753,0.012823,5e-05,0.000694,0.000909,0,0.000201
"X16776",16,0,0.000257,0.000567,0.000385,0.000472,0.000426,0.000426,0.006819,1.9e-05,0.000386,0.000466,0,7.5e-05
"X16783",16,0,0.000105,0.000309,0.000141,0.000191,0.00017,0.000161,0.002718,1.3e-05,0.000143,0.000197,0,5.1e-05
"X16794",16,0,0.000171,0.000651,0.00032,0.000516,0.000425,0.000422,0.006803,3.6e-05,0.000349,0.000502,0,0.000143
"X16797",16,0,0.000105,0.001958,0.000214,7e-04,0.00053,0.000374,0.008476,0.000119,0.000276,0.000783,0,0.000476
"X16846",16,0,0.000336,0.001342,0.000511,0.000828,0.000721,0.000654,0.011536,7.8e-05,0.000556,0.000886,0,0.00031
"X16847",16,0,5.9e-05,0.001216,0.000245,0.000453,0.000373,0.000335,0.005975,6.7e-05,0.000232,0.000515,0,0.000266
"X16849",16,0,0.000243,0.003715,0.000375,0.000808,0.000787,0.000491,0.012592,0.000214,0.000331,0.001243,1e-06,0.000855
"X16862",16,0,0.000136,0.000977,0.000261,0.000543,0.000416,0.000323,0.006657,5.3e-05,0.000303,0.000529,0,0.000212
"X16865",16,0,0.000342,0.000761,0.000389,0.000577,0.000491,0.000447,0.007858,3.3e-05,0.00042,0.000562,0,0.000133
"X16867",16,0,8.6e-05,0.005261,0.00035,0.000891,0.000948,0.000498,0.015167,0.000317,0.000271,0.001625,2e-06,0.00127
"X16879",16,0,0.000158,0.000495,0.000213,0.000395,0.000291,0.000243,0.004652,2.8e-05,0.000232,0.00035,0,0.000111
"X16900",16,0,0.00013,0.000786,0.000358,0.000505,0.000436,0.000439,0.006983,4.3e-05,0.000344,0.000529,0,0.000174
"X16904",16,0,9.4e-05,0.001155,0.000166,0.000602,0.000453,0.00036,0.007251,8.7e-05,0.000267,0.000639,0,0.000349
"X16910",16,0,0.000214,0.000585,0.00027,0.000422,0.000352,0.000342,0.005631,2.5e-05,0.000299,0.000405,0,9.9e-05
"X16925",16,0,4.7e-05,0.000596,0.000257,0.000441,0.000362,0.000397,0.005794,3.6e-05,0.000286,0.000438,0,0.000143
"X16926",16,0,0.000186,0.001211,0.000245,0.000488,0.000414,0.000289,0.006628,6.6e-05,0.000273,0.000555,0,0.000264
"X16950",16,0,0.00047,0.001887,0.000727,0.001304,0.001096,0.001131,0.017539,0.000103,0.000876,0.001316,0,0.000413
"X16951",16,0,0.000233,0.000371,0.000253,0.00031,0.000283,0.000272,0.004523,1e-05,0.000261,0.000304,0,4e-05
"X16958",16,0,0.000122,0.000855,0.000236,0.000403,0.000353,0.000334,0.005654,4.6e-05,0.000256,0.000451,0,0.000183
"X16965",16,0,0.000186,0.00101,0.000251,0.000296,0.000325,0.000262,0.005199,4.9e-05,0.00022,0.00043,0,0.000198
"X16972",16,0,0.000129,0.001658,0.000375,0.000526,0.000508,0.000408,0.008129,8.7e-05,0.000323,0.000693,0,0.000347
"X16983",16,0,0.00024,0.000889,0.000363,0.000545,0.000467,0.000465,0.007468,4.1e-05,0.00038,0.000554,0,0.000164
"X16985",16,0,0.000221,0.000777,0.000398,0.00063,0.000498,0.000445,0.007972,3.9e-05,0.000415,0.000582,0,0.000157
"X16994",16,0,1.9e-05,0.001056,0.000275,0.000588,0.000438,0.000425,0.007003,6.6e-05,0.000297,0.000578,0,0.000264
"X16995",16,0,0.000133,0.000588,0.000256,0.000451,0.000342,0.000332,0.005479,3.4e-05,0.00027,0.000415,0,0.000137
"X16996",16,0,2e-04,0.000904,0.000271,0.000501,0.000414,0.000381,0.006617,4.5e-05,0.000317,0.00051,0,0.000182
"X16999",16,0,0.000362,0.001281,0.000452,0.000938,0.000719,0.000628,0.011502,7.5e-05,0.00056,0.000878,0,0.000298
"X17000",16,0,0.000177,0.000335,0.000211,0.000278,0.000246,0.000242,0.003941,1.1e-05,0.000224,0.000269,0,4.3e-05
"X17032",16,0,2.7e-05,0.001364,0.000321,0.000815,0.000557,0.000438,0.00891,9.7e-05,0.000349,0.000765,0,0.00039
"X17036",16,0,0.000291,0.000553,0.000411,0.000504,0.00045,0.000442,0.007204,1.8e-05,0.000412,0.000488,0,7.2e-05
"X17042",16,0,0.000122,0.000359,0.000198,0.000279,0.000235,0.000229,0.003759,1.7e-05,0.000199,0.000271,0,6.7e-05
"X17043",16,0,0.000147,0.000857,0.000196,0.000506,0.000392,0.000387,0.006277,5.1e-05,0.000283,0.000502,0,0.000205
"X17049",16,0,0.000464,0.003181,0.000697,0.00151,0.001199,0.000962,0.019181,0.000181,0.000813,0.001585,1e-06,0.000724
"X17058",16,0,0.000301,0.000701,0.000324,0.000462,0.000394,0.000343,0.006302,2.8e-05,0.000335,0.000453,0,0.00011
"X17062",16,0,0.000158,0.000528,0.000188,0.000287,0.000251,0.000236,0.004021,2.3e-05,0.000202,3e-04,0,9.2e-05
"X17066",16,0,0.00019,0.000597,0.000218,4e-04,0.000325,0.000256,0.005206,3.6e-05,0.000248,0.000402,0,0.000144
"X17081",16,0,8.1e-05,0.000547,0.000138,0.000283,0.000225,0.000177,0.003605,3.3e-05,0.000156,0.000295,0,0.000131
"X17113",16,0,0.000168,5e-04,0.000216,0.000371,0.000306,0.000285,0.004903,2.8e-05,0.000248,0.000365,0,0.00011
"X17116",16,0,0.00011,0.000405,0.000177,0.000223,0.000204,0.000205,0.003261,1.6e-05,0.000169,0.000238,0,6.5e-05
"X17121",16,0,7.1e-05,0.000608,0.000142,0.000287,0.000223,0.000166,0.003567,3.6e-05,0.000147,0.000299,0,0.000142
"X17129",16,0,4.6e-05,0.000339,0.000115,0.000182,0.000161,0.000157,0.00257,1.6e-05,0.000127,0.000195,0,6.4e-05
"X17139",16,0,0.000266,0.000899,0.000391,0.000551,0.000478,0.000457,0.007644,3.8e-05,0.000396,0.000559,0,0.000153
"X17140",16,0,0.000145,0.000342,0.00022,0.000265,0.000241,0.000228,0.003858,1.2e-05,0.000215,0.000267,0,4.9e-05
"X17145",16,0,0.00025,0.001336,0.000371,0.001064,0.000686,0.000584,0.010979,9.2e-05,0.00049,0.000882,0,0.000368
"X17177",16,0,8.7e-05,0.001434,0.000143,0.000402,0.000329,0.000227,0.005269,8.2e-05,0.000154,0.000505,0,0.000329
"X17181",16,0,0.00015,0.003428,0.000244,0.000457,0.000533,0.000306,0.008521,0.000196,0.000115,0.00095,1e-06,0.000784
"X17188",16,0,0.000268,0.000639,0.000326,0.000392,0.000387,0.000364,0.006195,2.5e-05,0.000335,0.00044,0,9.9e-05
"X17213",16,0,0.000345,0.000553,0.000398,0.000495,0.00044,0.000428,0.007045,1.6e-05,0.000406,0.000474,0,6.4e-05
"X17228",16,0,8.2e-05,0.000693,0.000218,0.000446,0.000354,0.00036,0.005657,4.7e-05,0.000254,0.000453,0,0.000186
"X17232",16,0,7.5e-05,0.005095,0.000242,0.000785,0.000905,0.000357,0.014483,0.000344,0.000173,0.001638,2e-06,0.001374
"X17235",16,0,0.000186,0.000834,0.000243,0.000456,0.000377,0.000322,0.006039,4.4e-05,0.000283,0.000472,0,0.000177
"X17239",16,0,0.000125,0.000443,0.000198,0.000312,0.000266,0.000251,0.00425,2.5e-05,0.000212,0.000319,0,1e-04
"X17240",16,0,0.000131,0.000274,0.000147,0.000214,0.000188,0.000185,0.003006,1.1e-05,0.000163,0.000212,0,4.6e-05
"X17264",16,0,2e-05,0.00016,4.7e-05,0.000124,8.3e-05,6.7e-05,0.001322,1.2e-05,5.7e-05,0.000108,0,4.8e-05
"X17282",16,0,3e-06,0.000717,0.000238,0.000569,0.000395,0.000423,0.006316,5.6e-05,0.000276,0.000513,0,0.000223
"X17292",16,0,7.1e-05,0.001185,0.000124,0.00024,0.000241,0.000176,0.003853,6.6e-05,0.000101,0.000381,0,0.000263
"X17294",16,0,0.00018,0.000551,0.00025,4e-04,0.000325,0.000293,0.005196,2.8e-05,0.000266,0.000384,0,0.00011
"X17311",16,0,0.000107,0.000454,0.000161,0.000288,0.000234,0.000209,0.003741,2.5e-05,0.00018,0.000288,0,0.000101
"X17330",16,0,0.000158,0.000563,0.000269,0.000399,0.000334,0.000319,0.005348,2.7e-05,0.000276,0.000393,0,0.00011
"X17342",16,0,0.000202,0.00106,0.000374,0.000575,0.000501,0.000449,0.008013,5.9e-05,0.000376,0.000626,0,0.000235
"X17345",16,0,0.000101,0.00046,0.000155,0.000308,0.000246,0.000228,0.003934,3e-05,0.000182,0.00031,0,0.000119
"X17349",16,0,5.6e-05,0.002267,0.000218,0.000594,0.00057,0.000324,0.009118,0.000163,0.000222,0.000917,0,0.000652
"X17360",16,0,0.000153,0.00078,0.000218,0.000356,0.00033,0.00028,0.005274,4.1e-05,0.000242,0.000418,0,0.000165
"X17381",16,0,2e-06,0.001031,6.2e-05,0.000525,0.000302,0.000138,0.004831,7.7e-05,0.000137,0.000467,0,0.00031
"X17385",16,0,0.000111,0.001428,0.000206,0.000698,0.000516,0.000401,0.008255,9.7e-05,0.00031,0.000722,0,0.000387
"X17403",16,0,5.9e-05,0.000442,8.2e-05,0.000222,0.000187,0.00016,0.002997,3.2e-05,0.00012,0.000255,0,0.000127
"X17408",16,0,0.000203,0.002305,0.000258,0.000448,0.000529,0.000338,0.008466,0.00014,0.000231,0.000827,0,0.000559
"X17409",16,0,0.000102,0.001252,0.00022,0.00051,0.000441,0.000352,0.007058,8.3e-05,0.000264,0.000618,0,0.000332
"X17410",16,0,0.000127,0.0011,0.000417,0.000708,0.000576,0.000558,0.009211,7e-05,0.000427,0.000724,0,0.000279
"X17412",16,0,7.4e-05,0.002339,0.000192,0.000528,0.000546,0.000278,0.008729,0.000163,0.000199,0.000892,0,0.000651
"X17416",16,0,0.000174,0.000712,0.000321,0.000455,0.000391,0.000358,0.006253,3.4e-05,0.000318,0.000463,0,0.000136
"X17432",16,0,0.000663,0.002087,0.000815,0.001231,0.001115,0.000993,0.017837,0.000111,0.000878,0.001352,0,0.000445
"X17457",16,0,1.8e-05,0.001959,3.8e-05,0.00117,0.000697,0.000598,0.011157,0.000172,0.00033,0.001065,0,0.000689
"X17461",16,0,0.000206,0.00029,0.000228,0.000265,0.000246,0.000243,0.003936,6e-06,0.000233,0.000259,0,2.5e-05
"X17466",16,0,0.000125,0.001815,0.000275,0.000853,0.000661,0.000551,0.010573,0.000122,4e-04,0.000921,0,0.000489
"X17469",16,0,4.2e-05,0.00079,0.000107,0.000487,0.000285,0.000143,0.004564,6.5e-05,0.000146,0.000425,0,0.000262
"X17471",16,0,0.000191,0.000812,0.000377,0.000589,0.000478,0.000492,0.007653,4.5e-05,0.000382,0.000574,0,0.00018
"X17512",16,0,0.000124,0.001727,0.000198,0.000413,0.000456,0.000281,0.007297,0.000125,0.000189,0.000723,0,0.000501
"X17518",16,0,0.000252,0.000571,0.000389,0.000478,0.000429,0.000425,0.006858,1.9e-05,0.000388,0.000469,0,7.6e-05
"X17535",16,0,3e-04,0.001048,0.000407,0.000756,0.000592,0.000538,0.009469,5.8e-05,0.000468,0.000715,0,0.000232
"X17538",16,0,3.8e-05,0.000419,8.5e-05,0.000232,0.00016,0.000137,0.002563,2.7e-05,0.000103,0.000217,0,0.000107
"X17539",16,0,0.000248,0.000687,0.000331,0.000506,0.000427,0.000381,0.006824,3.2e-05,0.000358,0.000495,0,0.000129
"X17541",16,0,0.00017,0.000862,0.00043,0.000709,0.000578,0.000597,0.009255,4.8e-05,0.000476,0.000681,0,0.000193
"X17551",16,0,0.000158,0.000739,0.00032,0.000559,0.000436,0.000391,0.006984,4.1e-05,0.00035,0.000523,0,0.000162
"X17576",16,0,9.3e-05,0.001102,0.000158,0.000512,0.000391,0.000267,0.006263,8.3e-05,0.000214,0.000568,0,0.000332
"X17641",16,0,0.000228,0.002041,0.000328,0.000603,0.000628,0.000478,0.010043,0.000123,0.000365,0.00089,0,0.000493
"X17681",16,0,0.000275,0.000631,0.000301,0.000378,0.00036,0.000354,0.005764,2.2e-05,0.000313,0.000407,0,8.8e-05
"X17685",16,0,0.000224,0.000485,0.000322,0.00043,0.000368,0.000374,0.005896,2e-05,0.000326,0.000411,0,8e-05
"X17686",16,0,0.000173,0.001124,0.000286,0.000646,0.000488,0.000412,0.007808,6.9e-05,0.00034,0.000636,0,0.000278
"X17688",16,0,0.000149,0.001199,0.000363,0.000669,0.000538,0.000479,0.008614,6.9e-05,0.00039,0.000686,0,0.000278
"X17691",16,0,0.000176,0.000596,0.000281,0.000502,0.000388,0.000374,0.006203,3.5e-05,0.000312,0.000463,0,0.000142
"X17697",16,0,0.000119,0.000323,0.000155,0.000213,0.000197,0.000181,0.003146,1.6e-05,0.000163,0.00023,0,6.3e-05
"X17706",16,0,0.000179,0.000724,0.000318,0.000527,0.000426,0.000402,0.006812,4.2e-05,0.000336,0.000516,0,0.000168
"X17722",16,0,0.000311,0.000598,0.000405,0.000509,0.000459,0.000459,0.007348,1.9e-05,0.000419,0.000499,0,7.5e-05
"X17723",16,0,0.000192,0.000638,0.000321,0.000475,0.000399,0.000365,0.006376,3.1e-05,0.000333,0.000464,0,0.000123
"X17724",16,0,0.000108,0.00065,0.000127,0.000393,0.000288,0.000227,0.004606,4.4e-05,0.000193,0.000383,0,0.000178
"X17726",16,0,4.2e-05,0.000832,0.000208,0.000368,0.000317,0.000265,0.005078,5.3e-05,0.000204,0.000431,0,0.000213
"X17741",16,0,6.8e-05,0.000742,0.000331,0.00061,0.000461,0.000496,0.007381,4.6e-05,0.000363,0.000559,0,0.000184
"X17745",16,0,9.4e-05,0.000332,0.000139,0.000156,0.000157,0.00015,0.002506,1.3e-05,0.000128,0.000185,0,5.4e-05
"X17747",16,0,0.000103,0.00182,0.000215,0.000437,0.000442,0.000299,0.007065,0.000107,0.000214,0.00067,0,0.000428
"X17759",16,0,0.000139,0.00075,0.000277,0.000393,0.000344,0.000321,0.005502,3.8e-05,0.000263,0.000425,0,0.000152
"X17778",16,0,0.000219,0.000636,0.000317,0.000469,0.000398,0.000373,0.00637,3e-05,0.000334,0.000462,0,0.00012
"X17785",16,0,0.000132,0.000585,0.000228,0.000378,0.000313,0.000291,0.005001,3.1e-05,0.000245,0.00038,0,0.000126
"X17790",16,0,0.000206,0.001152,0.000462,0.000725,0.000601,0.000546,0.009624,6e-05,0.000474,0.000729,0,0.00024
"X17793",16,0,0.000307,0.000519,0.000353,0.000451,0.000407,0.000416,0.006518,1.6e-05,0.000373,0.000442,0,6.5e-05
"X17795",16,0,0.000386,0.001227,0.000525,0.000683,0.000628,0.00056,0.010053,5.3e-05,0.000515,0.000742,0,0.000213
"X17799",16,0,9.5e-05,0.000388,0.000132,0.000177,0.000169,0.000166,0.002707,1.7e-05,0.000134,0.000205,0,6.7e-05
"X17800",16,0,0.000329,0.000867,0.000544,0.000623,0.000577,0.000573,0.009231,2.9e-05,0.000516,0.000638,0,0.000115
"X17805",16,0,9.1e-05,0.001015,0.000273,0.000469,0.00041,0.000402,0.006558,5.5e-05,0.000294,0.000526,0,0.000218
"X17815",16,0,0.000305,0.000747,0.000474,6e-04,0.000544,0.000556,0.008709,2.7e-05,0.000487,0.000602,0,0.000108
"X17816",16,0,5.3e-05,0.000177,8e-05,0.000126,0.000108,0.000107,0.001721,9e-06,8.9e-05,0.000126,0,3.5e-05
"X17829",16,0,0.000171,0.000664,0.00029,0.000395,0.000351,0.000317,0.005613,2.9e-05,0.000288,0.000414,0,0.000118
"X17861",16,0,5e-05,0.00037,0.000113,0.000267,0.000189,0.000126,0.003024,2.9e-05,0.000128,0.00025,0,0.000114
"X17866",16,0,0.000103,0.000644,0.000152,0.000482,0.000305,0.000239,0.004881,4.7e-05,0.000204,0.000406,0,0.000189
"X17867",16,0,0.000325,0.001409,0.000396,0.000821,0.000634,0.000522,0.010138,7.8e-05,0.000467,8e-04,0,0.000312
"X17868",16,0,0.000121,0.001008,0.000312,0.000604,0.000483,0.000461,0.00772,6e-05,0.000354,0.000611,0,0.000241
"X17872",16,0,0.000165,0.000609,0.00034,0.000499,0.000416,0.000447,0.006663,3.2e-05,0.000347,0.000486,0,0.00013
"X17878",16,0,0.000149,0.000638,0.000273,0.000495,0.000371,0.000362,0.005929,3.6e-05,0.000294,0.000447,0,0.000143
"X17879",16,0,0.000124,0.001292,0.000264,0.000575,0.000462,0.000336,0.007386,8.2e-05,0.000286,0.000637,0,0.00033
"X17885",16,0,6.6e-05,0.000896,0.000112,0.000352,0.000268,0.000226,0.004286,5.2e-05,0.000158,0.000378,0,0.000207
"X17911",16,0,6e-06,0.001144,0.000233,0.000759,0.000525,0.000565,0.008408,8.6e-05,0.000342,0.000709,0,0.000345
"X17918",16,0,0.000346,0.000543,0.000393,0.000492,0.00044,0.000441,0.007041,1.5e-05,0.000407,0.000473,0,6.2e-05
"X17926",16,0,4e-06,0.002803,2.2e-05,0.00052,5e-04,0.000112,0.008006,0.000203,6.7e-05,0.000934,1e-06,0.000813
"X17941",16,0,0.000145,0.000626,0.000259,0.000412,0.000329,0.000304,0.005267,3e-05,0.000265,0.000394,0,0.000121
"X17947",16,0,0.000176,0.000769,0.000345,0.000541,0.000433,0.000396,0.006932,3.9e-05,0.00035,0.000517,0,0.000157
"X17953",16,0,0.000196,0.001124,0.000448,0.000738,0.00061,0.000549,0.009755,7.1e-05,0.000459,0.00076,0,0.000282
"X17955",16,0,0.000223,0.000634,0.000393,0.000469,0.000434,0.000416,0.00695,2.4e-05,0.000383,0.000486,0,9.6e-05
"X17972",16,0,0.000105,0.00105,0.000135,0.000241,0.000237,0.000158,0.00379,5.6e-05,0.000117,0.000357,0,0.000225
"X17988",16,0,0.000134,0.000576,0.000285,0.000401,0.000356,0.000365,0.005688,2.9e-05,0.000294,0.000417,0,0.000116
"X17996",16,0,0.000215,0.000551,0.000311,0.000402,0.000367,0.000356,0.005874,2.4e-05,0.000317,0.000418,0,9.5e-05
"X18001",16,0,0.000235,0.000569,0.000384,0.000461,0.000414,0.000414,0.006621,1.9e-05,0.000373,0.000455,0,7.7e-05
"X18015",16,0,0.000107,0.001416,0.000247,0.000505,0.000426,0.000353,0.006816,7.7e-05,0.000262,0.00059,0,0.000307
"X18032",16,0,1.8e-05,0.00051,0.00015,0.000334,0.000244,0.000214,0.003905,3.3e-05,0.000173,0.000315,0,0.000133
"X18036",16,0,0.00028,0.000732,0.000396,0.000584,0.000502,0.000537,0.008037,3.5e-05,0.000427,0.000578,0,0.000141
"X18040",16,0,0.000192,0.000419,0.000248,0.00034,0.000297,0.000291,0.004744,1.5e-05,0.000264,0.000329,0,6.2e-05
"X18044",16,0,1.2e-05,0.000985,6.4e-05,0.000484,0.000291,0.000135,0.004649,7.3e-05,0.000135,0.000446,0,0.000292
"X18051",16,0,4.4e-05,0.000831,0.000146,0.000543,0.000368,0.000319,0.005894,6.5e-05,0.00023,0.000507,0,0.00026
"X18057",16,0,0.000256,0.000717,0.000358,0.000499,0.000441,0.000409,0.007053,3e-05,0.000376,0.000506,0,0.000122
"X18059",16,0,2.5e-05,9.2e-05,4.4e-05,5.6e-05,5e-05,5.2e-05,0.000808,4e-06,4.3e-05,5.8e-05,0,1.5e-05
"X18062",16,0,1.8e-05,3.6e-05,2.1e-05,3e-05,2.6e-05,2.6e-05,0.000417,1e-06,2.3e-05,2.9e-05,0,5e-06
"X18075",16,0,0.000218,0.000577,0.000428,0.00053,0.000462,0.000488,0.007391,2.4e-05,0.000411,0.000513,0,9.6e-05
"X18128",16,0,0.000147,0.000774,0.000253,0.000408,0.000358,0.000355,0.005722,4.1e-05,0.000271,0.000444,0,0.000162
"X18129",16,0,0.000126,0.001349,0.000586,0.001039,0.000803,0.000821,0.012844,8.9e-05,0.000613,0.000992,0,0.000355
"X18161",16,0,0.00016,0.001552,0.000426,0.000691,0.000646,0.000538,0.010337,9.8e-05,0.000438,0.000854,0,0.00039
"X18169",16,0,0.000426,0.000705,0.000488,0.000565,0.000535,0.000525,0.008558,1.8e-05,0.000497,0.000573,0,7.2e-05
"X18172",16,0,1.2e-05,0.000239,4e-05,9.5e-05,7.8e-05,5.6e-05,0.001254,1.6e-05,4.5e-05,0.000112,0,6.3e-05
"X18185",16,0,1.9e-05,0.001547,0.000151,0.000411,0.000358,0.000233,0.005732,9.5e-05,0.000155,0.000562,0,0.000382
"X18197",16,0,9.1e-05,0.000168,0.000111,0.000152,0.00013,0.000125,0.002085,7e-06,0.000116,0.000144,0,2.6e-05
"X18220",16,0,0.000159,0.00062,0.000255,0.000482,0.000383,0.000391,0.006124,3.8e-05,0.000301,0.000464,0,0.000152
"X18230",16,0,7.9e-05,0.001096,0.000232,0.000539,0.00044,0.000365,0.007038,7.4e-05,0.000282,0.000598,0,0.000297
"X18266",16,0,0.000259,0.001786,0.000329,0.000833,0.000681,0.000591,0.010901,0.000111,0.000444,0.000918,0,0.000445
"X18268",16,0,0.000155,0.001612,0.000254,0.000558,0.00053,0.000439,0.008482,1e-04,0.000318,0.000742,0,0.000398
"X18271",16,0,0.000438,0.00091,0.000519,0.000639,0.000592,0.000543,0.009474,3.3e-05,0.000521,0.000663,0,0.000134
"X18335",16,0,0.000161,0.000644,0.000244,0.000494,0.000357,0.000313,0.005708,3.7e-05,0.000278,0.000436,0,0.000148
"X18356",16,0,8.3e-05,0.001435,0.000188,0.000685,0.000479,0.000306,0.007657,0.000106,0.000252,0.000705,0,0.000425
"X18359",16,0,0.000226,0.000423,0.00029,0.000366,0.00033,0.000331,0.005272,1.5e-05,0.000298,0.000361,0,6e-05
"X18368",16,0,0.000364,0.000537,0.00039,0.000497,0.000441,0.000429,0.007055,1.5e-05,0.000409,0.000473,0,6e-05
"X18369",16,0,8.8e-05,0.000576,0.000165,0.000379,0.000297,0.00027,0.004756,3.9e-05,0.000214,0.00038,0,0.000155
"X18374",16,0,1.1e-05,0.002103,4.7e-05,0.000525,0.000454,0.000162,0.007269,0.00016,0.000114,0.000795,0,0.000639
"X18380",16,0,0.000236,0.000946,0.000372,0.000723,0.000547,0.000541,0.008754,5.2e-05,0.000435,0.000659,0,0.00021
"X18385",16,0,8.4e-05,0.000315,0.000131,0.000231,0.000186,0.000169,0.002968,1.9e-05,0.000146,0.000225,0,7.4e-05
"X18386",16,0,0.000135,0.000648,0.000237,0.000377,0.000317,0.000277,0.005066,3.2e-05,0.000248,0.000385,0,0.000129
"X18387",16,0,0.000114,0.000622,0.000258,0.00045,0.000357,0.000397,0.005716,3.7e-05,0.000279,0.000436,0,0.000148
"X18426",16,0,0.000343,0.000536,0.000404,0.000479,0.000437,0.000422,0.006995,1.5e-05,0.000405,0.00047,0,6.1e-05
"X18446",16,0,9.5e-05,0.001806,0.000215,0.000707,0.000536,0.000425,0.00858,0.000119,0.000283,0.000789,0,0.000474
"X18447",16,0,0.000182,0.000498,0.000234,0.000372,0.000313,0.000303,0.005004,2.5e-05,0.000259,0.000366,0,1e-04
"X18476",16,0,3e-06,0.001147,8.1e-05,0.00053,0.00033,0.000162,0.005277,8.3e-05,0.000154,0.000506,0,0.00033
"X18485",16,0,8.7e-05,0.000861,0.000218,0.000718,0.000458,0.000505,0.007331,6.9e-05,0.00031,0.000606,0,0.000278
"X18487",16,0,0.000208,0.00055,0.00031,0.000416,0.000367,0.000362,0.005864,2.3e-05,0.000317,0.000416,0,9.2e-05
"X18495",16,0,0.000358,0.001733,0.000616,0.000971,0.000848,0.000779,0.013576,9.5e-05,0.000646,0.001051,0,0.000381
"X18506",16,0,0.00011,0.000592,0.000168,0.000378,3e-04,0.000257,0.004795,4e-05,0.000213,0.000386,0,0.000162
"X18520",16,0,0.000113,0.00065,0.000221,0.000494,0.000337,0.000276,0.005393,4.3e-05,0.000244,0.00043,0,0.000174
"X18533",16,0,0.000122,0.002308,0.000343,0.001247,0.000852,0.000845,0.013637,0.000148,0.000536,0.001169,0,0.000594
