"V1" "V2"
"X25917" -0.0227503647330371 -0.52558710916777
"X25919" -0.00346657613342197 -0.10509985729003
"X25947" -0.0222297131207119 -0.516063288468464
"X25968" 0.0116909210189374 0.351197736701263
"X25973" -0.0127243543469011 -0.317752222058818
"X25985" -0.0265984442871954 -0.649459535316889
"X26006" 0.00691549552895905 0.185376986494069
"X26057" -0.0387760745961475 -0.702379096736766
"X26093" -0.0207391441464447 -0.461305779033702
"X26113" 0.0227180115933492 0.556204561173597
"X26121" -0.0137423294455521 -0.341406038223657
"X26153" -0.0211167487122036 -0.504734498066546
"X26218" 0.0359437093229467 0.453521478409412
"X26230" 0.0360205877331436 0.449491699175764
"X26263" 0.0155601580492828 0.409487239487429
"X26362" 0.0209039561695793 0.379384784721081
"X26373" 0.0325149147181891 0.721453181499495
"X26374" 0.0123702717562042 0.344864737055089
"X26406" -0.0224441283864354 -0.510193048221579
"X26416" -0.0262939752638211 -0.659774947084539
"X26437" -0.0190490489604295 -0.425163254502612
"X26442" 0.00785451595821575 0.0918023443088784
"X26471" 0.0976119466009393 0.820530395891402
"X26513" 0.008031142131362 0.191048318488285
"X26569" 0.0274099181813004 0.594583182755531
"X26596" -0.0223490085253752 -0.522844401164748
"X26689" -0.021440025662516 -0.432473970251692
"X26732" -0.0184145350941822 -0.412982282318252
"X26777" 0.0372815805794793 0.802398679215018
"X26792" -0.00585845049669183 -0.104645590540496
"X26838" 0.0137910997409651 0.28119682999346
"X26840" -0.0272188949318232 -0.55812156245716
"X26886" -0.0190659984731721 -0.409562597235204
"X27021" 0.00946915873728426 0.16498306017539
"X27027" -0.010163467403526 -0.196274596462339
"X27029" 0.0630874326091409 0.796662146093957
"X27072" -0.0254471612922435 -0.552241572248487
"X27156" -0.0206558460020472 -0.451740553330703
"X27183" 0.0173721195583138 0.357527689486319
"X27198" 0.00687194326462319 0.0841524271188616
"X27226" -0.0207717723349441 -0.435549048456212
"X27238" -0.0240017581807465 -0.569683587506865
"X27247" 0.0206632610435891 0.501301739632579
"X27290" 0.0152909064909656 0.353401183604802
"X27307" -0.0224018456560113 -0.498520882111741
"X27333" 0.00237767767282701 0.0607292621572085
"X27386" -0.015816254106516 -0.355068487843322
"X27387" -0.0213317444802711 -0.446280706104935
"X27391" 0.0303786815336447 0.568305402171113
"X27394" 0.0107760911318491 0.334327205140187
"X27430" -0.0256028894064127 -0.646410724028833
"X27437" 0.0183276577397487 0.486033457142669
"X27492" -0.0187974225532628 -0.482860022658653
"X27594" -0.0207746551334505 -0.459693520085617
"X27637" 0.0211823619662386 0.432994144235441
"X27674" -0.0234825190708545 -0.585206207198465
"X27715" 0.0142662569683582 0.385321944808507
"X27717" -0.0241412802300029 -0.550683960608059
"X27726" 0.016280279762656 0.378533944843432
"X27738" -0.0224224561995528 -0.514578252319794
"X27768" 0.0264485387793466 0.564726789581032
"X27843" -0.02110741215139 -0.468262854691301
"X27855" -0.0208238280643686 -0.44301309892821
"X27883" 0.019243903317117 0.246755966374321
"X27898" 0.0165186055502561 0.358606007701173
"X27977" 0.00700015364423768 0.118962063718089
"X27985" -0.0208586273033086 -0.437559824446484
"X28012" -0.0201865799436668 -0.428842584182444
"X28026" 0.0111138077345529 0.237313925066372
"X28060" 0.0226347738816283 0.508662459694762
"X28087" -0.0249364750128346 -0.594754119953627
"X28108" 0.0240260887826923 0.400203689011208
"X28110" 0.0261951638825237 0.427445544458513
