"","Comp 1","Comp 2"
"X11110",-0.0112205557089938,-0.083689008027019
"X11119",-0.00817551314149335,0.0212774389982242
"X11140",0.0407567778007757,0.0227105111804426
"X11142",-0.0264031814993064,-0.00666897815461594
"X11169",0.00818923582399778,-0.00519794061319499
"X11173",0.00262458654299144,0.0152241719403087
"X11186",-0.0148257304085055,0.0114971910572787
"X11188",0.000525461024373906,-0.018929771211163
"X11190",-0.00989118275180749,0.0273489366391475
"X11212",0.0162561056428148,-0.0124282391303436
"X11225",-0.0336740064459195,0.00722118419911919
"X11230",0.00501163172201329,0.00988706664745521
"X11258",-0.0038833289908465,0.00407263714673682
"X11259",-0.0349530499823007,-0.0045728789620579
"X11282",-0.00730513907722289,0.028806313434628
"X11298",0.0329777756331502,-0.0234953043402447
"X11331",-0.00650410445252357,-0.0130667711213217
"X11334",-0.0177840047380776,-0.0135175476615824
"X11342",0.0128856770740063,-0.01706176555101
"X11378",0.011391189964045,-0.0061982773168393
"X11383",0.073270118918711,0.0144675963128586
"X11384",0.000215889621859827,0.00228902727742172
"X11392",0.00688000382143489,0.00653623372018614
"X11395",0.00414803554941329,-0.0429898221787536
"X11397",0.0347421670968534,0.0184746602230286
"X11399",-0.0345950959185655,-0.00563016341082667
"X11401",0.00386702862621801,0.0160067409058626
"X11406",-0.00793554302875354,-0.00349373333323138
"X11411",-0.0240956604591999,0.0899212942652774
"X11433",-0.0130448327257111,-0.00790674632061913
"X11452",0.00699986160965416,0.0188189842462652
"X11490",-0.0218828405951177,0.0218681941547339
"X11491",0.0528487086331063,0.0247026872660345
"X11492",0.0128989675235149,-0.0334258943835027
"X11493",-0.0111032927898742,0.00874828576412059
"X11494",-0.00856771513634207,-0.0131439498861612
"X11501",0.0128477734641845,0.0124845022671341
"X11503",-0.0138423472037701,0.0226474234435372
"X11505",-0.0056283526345255,0.036756260007967
"X11545",-0.0035061910014725,0.0359661169815314
"X11553",-0.0371141446875477,-0.0386477459408587
"X11566",0.00412833189216666,-0.00168976480990516
"X11567",-0.00356345882260877,-0.00044194844763994
"X11574",0.00560232227428874,0.00045023657837361
"X11581",0.00388790719223381,0.00647757124000347
"X11584",-0.0142592972758716,0.0333467585406688
"X11587",-0.0108043394873432,0.00871933675298466
"X11591",-0.00732405847244215,0.0168645497500408
"X11592",0.0149110297214078,-0.0417941600229884
"X11594",-0.032291841000635,-0.0294167029067182
"X11600",-0.0264453516061895,0.0578112880266032
"X11616",0.000142754975786262,-0.0100282985136723
"X11644",-0.0295543970744654,-0.00479024457310455
"X11647",-0.0140604763376311,0.0163966066616019
"X11648",-0.0166273954706069,0.0161156016233707
"X11660",-0.00137293881422263,0.0264231961675123
"X11661",0.00105738466706447,0.00632599132042541
"X11666",-0.0178757476768333,0.0269031934628596
"X11668",-0.0257991325141458,-0.0262487988459982
"X11679",-0.0225989200857948,0.0207285196276934
"X11703",-0.0150519093042035,0.027793229819283
"X11709",0.00533834534254554,-0.0087885802374028
"X11712",-1.30828448035775e-05,-0.0143282197207605
"X11726",-0.00621228171486778,0.019419109761958
"X11758",-0.000573954999797307,-0.029905247921991
"X11783",0.0193034958390059,0.00188300032873954
"X11796",0.0434388597609752,0.000899935730069982
"X11812",-0.0294126782306981,-0.0202068117262365
"X11814",0.0155931777909808,-0.00279462977637351
"X11817",0.00212215396131846,-0.0179571227215626
"X11821",-0.028181112107227,0.0159882618991447
"X11827",0.00441882808309235,0.0121808599432426
"X11873",0.012135058889694,-0.0195042140222669
"X11880",-0.0195395623511072,-0.00516355795951817
"X11895",-0.0170561542146352,0.00392752188107422
"X11896",-0.0163738903573121,0.00863389482253921
"X11897",-0.0184012390851486,0.0114066730334848
"X11899",-0.0275262768096621,-0.0155889327876704
"X11900",-0.0415012873070679,-0.0208282947497535
"X11904",0.00398218622076968,0.0011483802515906
"X11906",-0.0509314779272849,-0.00360443954680127
"X11911",0.0119802708868539,-0.015665435749057
"X11927",0.0130415347575248,-0.00037057897285754
"X11954",-0.0527045430723988,0.0442218259092954
"X11962",0.0047637243035124,-0.00723983001537254
"X11970",-0.0325434097301317,-0.0160161115371959
"X11981",-0.0131319292035329,-0.014270777364069
"X11983",-0.0140663958431798,0.0277807381656918
"X11998",0.0357812941253281,0.068727696293518
"X12002",-0.0213673472774442,0.00264549565375416
"X12007",-0.00946602295899672,-0.00990568447213313
"X12009",-0.0107043292022921,0.00800167184172683
"X12012",-0.00197737999936681,0.015022947294596
"X12030",-0.00706385923230123,-0.0140778030015861
"X12031",-0.0103564503355416,-0.0218261217703748
"X12072",0.000765820445054917,-0.00151671852410348
"X12075",-0.0385352020745266,0.0205961613619685
"X12082",0.00871264098656738,0.0026299195392043
"X12095",-0.00400703885230479,-0.00456782239537791
"X12098",-0.00688554925973088,0.000207559329336474
"X12099",0.0430713470513226,-0.0230441937986216
"X12172",0.0124410766781003,0.00611555593131986
"X12174",0.0156391870379429,-0.0151285700732766
"X12178",-0.026380679423598,0.0231923132365765
"X12180",-0.0260823144023794,0.0579853175677031
"X12224",0.0221866561428149,0.02126076705366
"X12246",-0.0203830211106453,-0.0189693379756233
"X12249",0.0170660924725356,-0.00304640942411393
"X12252",0.00276889029800195,0.0336366032372092
"X12257",0.0163302027454428,0.0192782791132681
"X12263",0.0210967291231392,-0.0330598728111615
"X12265",-0.00244697311766989,0.01726472539605
"X12266",-0.0127898249041212,-0.0150189598430558
"X12270",0.0429340138238468,-0.0050472261836456
"X12274",0.00015445332563179,0.00766618750277459
"X12291",-0.00922655804725924,0.00949125739586171
"X12318",0.00657727962325303,0.00271477365032321
"X12327",0.016546082323273,-0.000923674962219356
"X12336",0.00533660972453258,0.0225132654384301
"X12350",0.00947280941998982,-0.00416299751522921
"X12351",0.00297645157155182,-0.00836933067065793
"X12362",-0.00482121149044929,-0.0199049922247956
"X12381",-0.000768597200782315,-0.00620855184561017
"X12388",0.00526036239269286,0.00947333415119357
"X12415",-0.00827627475208089,0.027704359226416
"X12434",0.00797691516340097,-0.0303153893998634
"X12441",0.00330964003388529,-0.00615083613819042
"X12447",-0.0644932701293378,0.0066312192339259
"X12449",-0.000965643571036548,-0.0389134813803878
"X12459",0.00595423613272328,-0.00494507243368073
"X12460",-0.0145381105652365,-0.0142259894574897
"X12492",-0.0065999903437248,-0.00362219906784761
"X12500",-0.000723500145559672,0.0104710141491354
"X12528",0.00685533697458637,-0.00514543444778977
"X12537",-0.0524648642764966,-0.0090713879314438
"X12543",0.00145748266853708,-0.000416690470509527
"X12597",-0.00290159692318615,0.00182099951447614
"X12600",0.00250724153885582,-0.00629115281131319
"X12605",-0.0337982219270968,0.000982152685952394
"X12607",0.0264670796783628,0.022322986632406
"X12616",0.0114835959465237,0.00926397215297434
"X12618",0.0163838762346957,-0.0201571267297041
"X12619",0.0311239154287464,0.0212793870849345
"X12621",-0.0128478796024639,-0.000470009400788557
"X12622",0.0479626826102809,-0.0167512145689071
"X12623",0.0328740371033168,0.00220246169618839
"X12624",0.0509022479895821,-0.00231963050551951
"X12626",0.0414326044893039,-0.00361478262444043
"X12630",-0.00569813595723772,-0.000281275985593141
"X12636",0.00258622910909995,-0.00287254985382614
"X12639",-0.0220393509685215,0.00619592249986336
"X12646",-0.0322541838456263,0.0126955221316719
"X12681",0.000824746681815765,0.0045956404654925
"X12704",-0.0153421166964952,0.0233598248934256
"X12707",0.00526031422226674,0.0217987639453121
"X12710",0.0544771709658956,0.0260880295521629
"X12721",-0.0166018589546472,0.00389732812129359
"X12723",-0.00239639877588727,-0.0178258086898456
"X12726",-0.0114023672029249,0.00917153669075985
"X12737",0.0228218117103533,-0.0150605150162124
"X12738",-0.000500942279770528,0.0162894172820557
"X12743",-0.0104658770463595,0.00397107123292295
"X12766",-0.0147168343753581,-0.00363972922369964
"X12778",-0.00548941316620007,0.00168090390164789
"X12806",-0.00810985165470141,0.0103352475347636
"X12812",-0.029963012901562,-0.0200127888415209
"X12821",0.0230664432657858,0.015929984143138
"X12835",-0.0275432664998591,-0.0314128845182844
"X12883",-0.00456576014080694,0.0330813731088492
"X12886",-0.0010453467308139,-0.00849770231340684
"X12887",-0.0108848994263361,0.00901417191262627
"X12889",0.00288368050448429,0.00987166130078708
"X12904",0.0206947941001901,0.0150862073360941
"X12912",-0.00235487289342623,0.00641361427163898
"X12914",0.00546870149157409,-0.0130512033603815
"X12964",-0.0132001910607259,0.0148730735155734
"X12991",0.00478778283495063,-0.0095695747477238
"X12994",-0.0204771351339212,-0.0118551896129975
"X12997",-0.00255429240048245,0.016979644973492
"X13000",-0.00185775011777757,-0.0400307026734304
"X13019",0.060910253638484,0.0212304613007643
"X13054",-0.0121856023023474,0.0285849058257272
"X13076",0.0422927426109664,-0.00304595257209907
"X13078",-0.0233918242603419,-0.0089395063956362
"X13088",0.0223460417730637,0.0218066791933556
"X13089",-0.0120360911522483,-0.025745694518056
"X13093",0.00617523134303291,-0.00337436042585687
"X13100",0.0078913910318976,-0.0493526271182875
"X13115",0.0124278390692395,0.0159467654333153
"X13116",-0.0410482180878962,0.0138795069889828
"X13127",0.0133771113888303,0.0152637419669166
"X13161",0.0384351117752774,-0.030079060045361
"X13167",-0.00388025240041872,0.00417722953719382
"X13191",-0.0333976333858859,-0.00168215750419726
"X13193",-0.00411495790712076,-0.039128726093888
"X13222",-0.00198153464048287,0.0179083199348495
"X13225",-0.00198372348182366,0.00371758321729562
"X13236",0.00652579178077799,0.0176112193805932
"X13248",-0.0286180832759013,0.0335235159256613
"X13253",-0.0152885636897467,0.0208038501944285
"X13254",-0.037932307437311,-0.019550783913709
"X13255",0.0171767011195914,0.0236920966895407
"X13257",-0.0326559037646213,-0.03862354294087
"X13259",0.00367364829956162,-0.00120097028684914
"X13275",-0.00382964374932493,-0.0247687411873173
"X13285",-0.0415125323058158,-0.0117588442705191
"X13286",0.00851748655311977,0.00275281512867617
"X13294",0.0639393243196902,0.0215533808160682
"X13337",0.00420497290892505,-0.011972990076328
"X13348",0.00935814177448112,0.00401305707410936
"X13353",0.017381432541857,-0.0179471248088323
"X13360",0.0322659855662666,-0.0018636764960897
"X13361",0.0025387114422617,0.00689784832114977
"X13365",-0.0100359744765112,0.00793189490279276
"X13431",0.016296351835434,-0.00960033101641953
"X13441",0.0449603506671691,0.0217038435044075
"X13447",0.0227448599259615,0.000804536259056052
"X13449",-0.00533994694907329,0.0231022636048952
"X13451",0.0140021084148642,-0.033613690020018
"X13456",-0.00784171010184708,-0.00280079486049632
"X13487",0.0417504693668198,0.0283578670020729
"X13513",-0.0170304118959293,0.00804896150271749
"X13520",0.000460956227770129,-0.00637537631313992
"X13521",-0.00363806433795671,0.0193271440248838
"X13538",-0.0117741237654225,-0.0235074347806775
"X13545",-0.0405711091378142,-0.0161489844497634
"X13577",0.000561555389318431,-0.0192339578170228
"X13609",-0.00528819419249884,0.0141242447301169
"X13622",-0.0061683648754904,-0.0106019052001287
"X13623",-0.00190605629117392,0.00110187015241131
"X13626",-0.0339195913678254,-0.00324971371210381
"X13664",-0.0152915916660048,0.00749920754683197
"X13674",0.0220392712889548,0.00211566319240298
"X13676",0.00353522961604938,0.00522469922583361
"X13681",-0.0183699898287272,-0.00770230433926385
"X13704",-0.0061167282438548,-0.0195052880495322
"X13707",-0.0381076217180813,-0.020827001665557
"X13720",0.0126002877938622,0.0143421796569679
"X13734",-0.0138286893278178,-0.00656006869139072
"X13740",0.0115354842327894,0.0119562427899615
"X13744",-0.0161499734532687,-0.0287612429950764
"X13747",0.0107530331751243,-0.0186542691848501
"X13750",-0.00276381177369328,0.0317741522860224
"X13753",-0.0191236541597842,-0.00611262267622827
"X13757",-0.0143267759552344,0.0250349379727311
"X13768",-0.0225589443305251,0.0214250409690946
"X13773",-0.0235972127352155,-0.0277206249596814
"X13778",-0.0340488703429003,0.0203186580740162
"X13797",0.00966125384352835,0.0129594919660781
"X13798",0.00186017137173258,0.0119388632343407
"X13832",0.00285120728048437,0.000727628914116727
"X13833",-0.00779332732883065,-0.00312916416350312
"X13868",-6.10004451087307e-05,0.0481657880323558
"X13870",0.021936277638254,0.0118475109045613
"X13874",0.0684006519468921,-0.00473174131875325
"X13885",0.015726422709424,0.0120765772207597
"X13886",-0.00285215135790512,-0.00508760630844164
"X13899",-0.00199377519208706,0.0289115350085522
"X13916",0.00373161540749355,0.0145608222642326
"X13935",-0.00236217870409039,0.0222419805396271
"X13944",-0.0407721183345836,-0.0564859615866816
"X13946",-0.0105275841136812,-0.00600009839730089
"X13951",0.0053112651758406,0.0116192391847045
"X13958",-0.0162595927980761,-0.011970649943188
"X13959",0.00177538797696368,0.00171114350729045
"X13961",-0.00561430913704975,-0.0131011976464211
"X13962",0.0042612857432304,0.00192792221008988
"X13969",-0.00518182771035071,-0.0149016453877697
"X13970",-0.00612570852237234,-0.00511418236740797
"X13980",0.00720802038705066,-0.000202890688208827
"X14044",-0.00468177902434401,0.0131063342383437
"X14051",0.0192468190210809,0.00784791253593582
"X14057",-0.0320263608924031,-0.0233083217303917
"X14083",0.00609449691339855,-0.0138989171853217
"X14086",-0.00232911169860817,0.00602551840861853
"X14094",0.0172074726838774,-0.0054096022529313
"X14101",0.030772911105435,-0.0168592699472141
"X14118",-0.00843691869050524,0.0240217651800038
"X14125",-0.0336164208539136,-0.0395278046493872
"X14126",-0.0162822380204182,0.00805925535313524
"X14127",-0.0406593674643075,-0.0158851273313333
"X14146",-0.0109757710838078,0.00194626901201238
"X14169",-0.0262584007273791,0.00746786000217916
"X14176",0.00974714656081612,0.00205835682843503
"X14177",0.002882942008555,0.0102978432729008
"X14184",-0.00654229804573437,-0.0217619315362108
"X14185",-0.00682675064512657,0.0192314662682814
"X14193",-0.024538272060501,0.0240164972824182
"X14199",0.0245340299750382,0.0219877931370707
"X14212",0.00597986657773223,-0.00348855449317474
"X14213",-0.0237868386705939,0.0298425351933762
"X14214",0.0106571887216034,0.00816281078893235
"X14238",-0.021794128704216,-0.0227977063076454
"X14241",0.00190237482794476,-0.000881283424798575
"X14250",-0.000914184067641616,0.000645879185172974
"X14259",0.0215003898979201,-0.00125191736803042
"X14261",-0.00122964762051047,-0.0105841966548979
"X14263",-0.0278808574334247,0.00224566219756725
"X14265",0.00489624428242788,-0.0873802219134943
"X14308",0.0196055348476025,-0.0194833919901755
"X14325",-0.00589148504078913,-0.0157624636729089
"X14379",-0.0134848904090692,0.0312018441258671
"X14382",-0.0205284027806818,-0.0175442083028729
"X14383",-0.00363347406361781,-0.0177639907420677
"X14395",-0.00874132278833134,1.72157470812549e-05
"X14397",0.000408811857820969,0.00172578820754036
"X14407",0.0171563301916009,0.00257947125417285
"X14416",0.0103520456147981,0.0028000219571795
"X14419",0.0099584874302672,-0.023285459729158
"X14442",0.00828685711232731,0.0228779934558908
"X14467",-0.0165711248526922,0.017253932217336
"X14475",-0.0177523676183491,-0.00909931978337107
"X14477",-0.0298242513272903,-0.0268208027502615
"X14482",0.00378611494079919,-0.0162983718134776
"X14484",0.0207215146262951,0.0081744359734992
"X14494",0.0102346978649254,0.0773881588100879
"X14498",0.00750671518295584,-0.0124363704462601
"X14501",-0.0330507413953113,-0.00141305131404148
"X14508",-0.00477761915662989,0.0157612477923192
"X14523",0.00819493130859732,-0.00407557542022976
"X14536",-0.000206688736886123,-0.0085957672417003
"X14546",0.0338800827154109,0.0166227916491656
"X14547",-0.00978771424503547,0.0106891625326073
"X14554",0.0266804203839436,-0.0226502486188284
"X14557",0.051818676646495,-0.0263598864196006
"X14558",-0.0293118883852979,-0.00867511595915494
"X14567",-0.024088724775235,-0.0117272500214851
"X14571",-0.00628353836612223,-0.0235709377832675
"X14572",-0.0120224644742213,-0.0106931430243326
"X14578",-0.0365375826675095,-0.0256507942891765
"X14604",0.0257988861478122,-0.0345662531051376
"X14618",-0.00622916771320908,0.00963551969552008
"X14625",0.0395808475440772,0.0203535021014605
"X14643",0.0358833606871816,0.0041853630092496
"X14647",0.000495452349842673,-0.0074912011120401
"X14654",0.00172122801852328,0.000626775392094683
"X14656",0.0137215627613153,-0.0340238278417804
"X14659",0.00712401401172361,-0.0174556830213594
"X14670",-0.0192420353667129,-0.0112201423720766
"X14709",-0.0134839363474771,0.0273737488977807
"X14722",0.00932533851052574,-0.0026734075244831
"X14727",-0.0306923495233592,0.0319271929945671
"X14730",0.0357633411534671,-0.00634765380017597
"X14736",-0.000715182474287404,0.00439208866832385
"X14737",-0.0124058319320417,0.00327356212045584
"X14742",0.0481895133449167,0.00285687663268212
"X14756",0.0391222373576629,0.0488287897153588
"X14760",0.00460709768314952,-0.00753015376087711
"X14767",0.0112937980759199,0.0162979235484329
"X14789",0.0183631779634999,0.018037713624027
"X14799",-0.00212339801710217,0.00587142185296639
"X14802",0.000578291558477683,-0.0481999438703591
"X14805",0.00629050668391422,-0.0146592851178096
"X14816",0.00217979956241206,-0.0202754577614
"X14817",-0.00674303823128996,0.00651245273397065
"X14818",-0.00753715431255281,-0.012011403291248
"X14881",-0.0028082717923094,0.0186185776225257
"X14885",-0.0224735984685351,0.020308923635969
"X14887",0.0878288852064218,-0.107426833094383
"X14911",-0.0308856756520323,-0.0297113207855609
"X14919",0.00924698548082818,-0.0099396621295597
"X14928",-0.0267202526340163,-0.0114177229637094
"X14933",0.0250219994700381,0.0104725496684273
"X14945",0.0078117996923924,0.0037828834354753
"X14957",-0.00727485729858414,0.027063561834379
"X14959",-0.00283234896770465,-0.0468065809439501
"X14975",0.0650844300143705,0.0282115526537671
"X15005",0.00546828522267385,-0.027261281498855
"X15019",-0.0197764249995914,0.0150338766550013
"X15020",-0.0210294253115108,0.0170496897908714
"X15022",-0.0110172782633085,0.0309374487228603
"X15029",-0.0127556594917367,0.0273974354807049
"X15030",-0.0231029782452225,0.0216257739089858
"X15034",0.00102299232315922,-0.00900439377421384
"X15059",-0.020695748157561,0.0122351672111344
"X15068",0.0101888299883987,0.00665619226498189
"X15086",-0.0168035364791514,0.014396928314643
"X15102",0.00623932565582711,0.0130643692715336
"X15114",0.0141112738407261,-0.0189259170957195
"X15116",-0.0139020983756482,-0.0142642382947778
"X15117",-0.0240230725128062,-0.028741989189841
"X15118",-0.0414625351269974,-0.0200378187414496
"X15165",-0.0344231348212561,0.00366978456283462
"X15166",-0.0268901082658154,0.0118605845038827
"X15176",0.00571466825156006,-0.00436812385385636
"X15180",0.00560694296024249,0.013566260264247
"X15181",0.00408627959617587,0.00848297787526302
"X15184",-0.000472053587371694,-0.0212862820365302
"X15223",-0.013836000443455,0.00939501503996284
"X15239",-0.0361089940768816,-0.0101675052496997
"X15240",-0.0353139257515071,0.0101609365688172
"X15245",-0.00655415630578278,-0.0232712465414053
"X15251",0.00540648661227152,0.0111270600639335
"X15256",-0.0227683178912306,-0.0278471636120308
"X15257",-0.031363670673089,-0.0156526683815284
"X15259",0.00371570608244899,-0.0157136739039182
"X15280",0.00873206513862437,-0.0233853708991593
"X15300",-0.0177206379276653,0.00396498744492837
"X15305",0.0328032826972957,0.0236963411853567
"X15306",-0.0189246528119822,0.00254799766314616
"X15318",-0.0317723637155397,0.00963894195955787
"X15324",-0.03341172657727,0.00446751299367775
"X15334",0.0185305345017763,0.00791337701494428
"X15335",-0.0109025108462844,-0.0070420040059214
"X15373",0.0245924496878648,0.00388779224958824
"X15376",-0.0169892220319102,0.0283020831157748
"X15377",0.0253846091844749,-0.000684885491806623
"X15388",0.0178420562450368,0.00357395910282381
"X15400",-0.0064283559035795,-0.0038113882248871
"X15428",0.0107184538890637,-0.0174458400327401
"X15438",0.0318433899925827,0.0170490947678616
"X15440",-0.00795853730459843,0.0186402696091497
"X15450",0.032661159203767,0.0560871313385344
"X15458",-0.0289741826002822,0.0244558954321537
"X15466",0.0112981757818859,0.00414524508710687
"X15467",0.011938304774224,-0.0155958254785666
"X15468",0.00318501187514068,-0.0220142516672927
"X15527",-0.0156960871578385,0.0114796388297819
"X15541",-0.00924332026851548,0.0259049040723294
"X15543",-0.0121889297033723,-0.0323890886335226
"X15564",0.00415243991603623,-0.0130556509936302
"X15567",0.00369154688649637,0.0370420465419907
"X15573",0.00122862804095827,-0.0178848353962333
"X15582",-0.0129291286712605,0.0271803542625231
"X15593",-0.0103023982391357,-0.00194751758656372
"X15602",0.0193728312183659,-0.0118487543522569
"X15609",-0.012162836035057,0.000700129663417303
"X15614",-0.0037911392387888,-0.0409827899484884
"X15625",-0.010388164295007,0.0111431699785011
"X15638",0.00298979688197103,-0.00011468342708925
"X15642",0.0039613464655671,0.0273795096559111
"X15655",0.00235419712117632,-0.00475532009744883
"X15672",-0.0183035159706049,0.0100055915718801
"X15677",0.00469410462318448,-0.00668954755663629
"X15683",-0.0157127919170828,-0.021045462395075
"X15710",-0.00332859369874056,-0.00638095218534531
"X15714",-0.0174556358058054,0.0383722704275786
"X15718",-0.0209074156338674,0.0255384292874961
"X15725",0.0255480285029193,0.000769863125640661
"X15729",0.0084374671777576,-0.0142608452685017
"X15732",-0.032933048181352,-0.00444093221285828
"X15733",-0.0311498287267897,-0.00282925727993616
"X15740",0.00563117828482031,0.0241639707631861
"X15752",-0.0201523254602498,-0.0110526816204643
"X15765",0.0134005682884398,-0.0225341905599688
"X15782",0.00714469358975423,-0.0068559431794785
"X15788",-0.0186551090917055,0.0292154749910846
"X15798",0.0248660994164796,0.0182894621175552
"X15805",0.0032746508002853,0.0195856961741759
"X15809",-0.0289401845470004,-0.055352671874863
"X15810",-0.0312202721840453,-0.0540802849063731
"X15816",0.0203542016598706,0.00258647274590283
"X15826",-0.00636717028402759,-0.0181344327682886
"X15830",-0.00826545079132996,-0.0187470752179584
"X15837",-0.000384241652723243,0.0145980434059948
"X15852",-0.0320127864379696,0.0307411885824861
"X15861",-0.00458834710871869,-0.00351671758746364
"X15865",-0.0138787486963827,0.0152716090684611
"X15867",-0.0169814733848381,0.00194662872388099
"X15872",0.0494307351193679,0.0230975302928273
"X15883",0.0128107321914572,-0.000509836383522142
"X15885",0.00537486805166341,-0.0129043189005719
"X15888",0.015126564695471,-0.0191769504529899
"X15892",-0.00838165250418958,0.0105380160208123
"X15893",-0.00181138821943049,0.00175125849008092
"X15898",-0.00307470477382759,-0.000211832313993193
"X15943",-0.0203775108269123,-0.0228509089247456
"X15945",-0.00309689382473652,0.0265167085684046
"X15949",-0.0162589581335888,0.022809405424358
"X15962",-0.000174809328895943,-0.0150417378381
"X15966",-0.0067495371300369,-0.0113065506150446
"X15973",0.0412240445926173,-0.0115020454254835
"X16005",0.00645617581127475,-0.0323512978509022
"X16036",-0.0143284864095559,-0.0155456362446592
"X16039",-0.0209552264226081,-0.0092001081297956
"X16040",-0.010541595671002,0.0298881666477774
"X16041",0.0063289607864414,-0.0324687592100732
"X16083",-0.0157538412397195,0.0342775404989797
"X16089",0.0153866512879754,0.00817475650190304
"X16091",0.0017612456814751,-0.0346378308145976
"X16107",0.00460521995479893,0.00348397201986829
"X16110",-0.0500754598468886,0.0823208216032492
"X16136",0.000513755070889229,-0.0119644003667888
"X16150",-0.000601430568528943,0.00885858939082602
"X16155",0.00494983803442506,0.00759663218883158
"X16163",0.0317845697966049,0.0167547866185563
"X16164",-0.00587707965073346,-0.00701294894750753
"X16168",0.00679414254908211,0.0167102261803699
"X16169",0.00395452916063894,-0.00841527619639207
"X16171",0.00503110588632028,0.00407072410690078
"X16173",-0.0350575788745651,-0.0368811657087321
"X16205",-0.0288029740205366,-0.0359047536981625
"X16212",-0.0145786125031164,0.0235449231665128
"X16223",-0.0379308675325495,-0.0187413809422209
"X16224",-0.0254438887073522,0.0229234628364768
"X16227",0.00191895441996097,-0.00775678248122144
"X16234",0.0355037092741977,0.0135244404517006
"X16292",-0.0357003179958863,-0.0558035384066531
"X16293",-0.0450743633834705,-0.0514631968058475
"X16308",0.0149338982608946,-0.0222139905175806
"X16310",0.0071232652759256,0.0615563946697433
"X16326",-0.0121867411684855,0.0109847698312768
"X16347",0.0493331900190359,0.0286128617016861
"X16354",0.0262949766571293,0.0122266901758558
"X16358",0.00622738623829589,-0.00734427762320995
"X16368",-0.0129808004293486,-0.012590978935157
"X16369",0.00868915510728209,-0.0310181715783976
"X16370",-0.000394775645684686,-0.00209972431431656
"X16409",-0.0174989924404388,0.0337069877112717
"X16410",-0.0318199212904953,0.0190484113097465
"X16411",0.00203225751858815,0.012148359030163
"X16423",-0.00226038878744867,-0.00482045297583787
"X16424",0.00971924255711215,-0.0113783369368042
"X16428",0.0360873772604257,-0.0195256834117136
"X16431",0.0204160083795633,-0.014468189697723
"X16432",0.0143034252117573,0.00180445709937586
"X16437",0.0229432585404706,0.02371650088919
"X16465",0.0399414260179874,0.0288438452852915
"X16489",0.0242748115771093,-0.0409025122786549
"X16497",0.010091279874755,-0.0173186304285115
"X16509",-0.0235314944119126,0.0132337596848595
"X16510",-0.0186491319009179,0.0248364552615656
"X16521",-0.000294716459568588,0.0107588359383261
"X16522",-0.00913517050555814,0.00365562153011778
"X16528",0.048923161519256,-0.032437244735134
"X16536",0.0125753935117198,-0.012234416855645
"X16539",-0.0139320735748674,-0.020400479274272
"X16569",-0.0163072355426677,0.00551530736096745
"X16575",-0.037400394967967,0.0317237112226203
"X16599",-0.0334511587822611,0.04916352273964
"X16638",-0.0037957836242411,0.0133512918125186
"X16643",-0.00841560435361569,0.00685740939365832
"X16648",0.00573480726863911,0.00478199650892122
"X16655",0.0225194576739691,-0.00483892685864593
"X16662",0.00785840493833808,-0.00925806373614854
"X16667",-0.0328565298949492,0.0433305022064979
"X16694",0.010796439223575,0.00593912861093313
"X16699",0.00411359963321812,0.0206969738668123
"X16703",-0.00405263555426682,0.0313031491933281
"X16713",-0.0137248487723692,0.0106013101048959
"X16721",0.00860295754538467,0.00669896033801735
"X16723",0.0131141353980003,-0.0315575353349841
"X16724",-0.00438507813555031,-0.00583470894933966
"X16731",-0.0332779709713991,-0.00799668155584678
"X16734",-0.000475158572400813,-0.0019920982855404
"X16776",-0.0153611622427905,0.0232954594368821
"X16783",0.00992140687248157,-0.0122341362984086
"X16794",0.00990267069274923,0.00457060819754362
"X16797",-0.00967530290008419,-0.0216367496394268
"X16846",-0.0348641632624808,-0.0139519701032106
"X16847",0.0057739460295653,0.0338036062226392
"X16849",-0.0354730796445855,-0.0456269651729996
"X16862",-0.0093010689189882,-0.0242045358777379
"X16865",-0.0253405721344484,0.0120214420188713
"X16867",-0.0048351426591001,0.0329587551091537
"X16879",0.0202681948900566,-0.0209011011582004
"X16900",-0.0123540726161373,0.0382838420682681
"X16904",-0.0112220010568255,0.0124039965777611
"X16910",0.0143545485443121,-0.00170323387656603
"X16925",0.00876740468858117,-0.0251126178412246
"X16926",-0.00193914775489186,0.00749123587941283
"X16950",-0.0170188040651487,0.0398199888872714
"X16951",0.0134054891752322,0.0069991599015212
"X16958",0.006209709156631,-0.00926498339801101
"X16965",0.00302711444878061,-0.00681530727616169
"X16972",-0.0235456722668766,-0.000193653430948893
"X16983",-0.00503041800426476,-0.00998847622539711
"X16985",0.0176151112799473,-0.00644883206530402
"X16994",-0.0113831776248263,0.0285582307913827
"X16995",0.00477842965894811,-0.0125184027375775
"X16996",0.00936629243207269,-0.00970965084375575
"X16999",-0.010222587141893,-0.0119503795699125
"X17000",0.0223608890755546,-0.00032453563735358
"X17032",-0.0289104909716403,0.00829797699468603
"X17036",-0.0154796855409851,0.0270474545878827
"X17042",0.0208855312023412,-0.000295607826430653
"X17043",0.000976211636058937,-0.00299294019978993
"X17049",-0.0511736113738191,-0.0524049051302458
"X17058",0.00421710790858139,0.000887831974919946
"X17062",0.0227606383261099,0.0220397890994807
"X17066",0.00390925648298035,-0.00603309419239978
"X17081",-0.0116912684769509,0.00285940903173991
"X17113",0.0448449635212385,0.0381464438889888
"X17116",0.0418195265042021,0.0221072329609006
"X17121",0.0241496070322956,0.0518345053203505
