"name","QC01","QC10","QC02","QC03","QC04","QC05","QC06","QC07","QC08","QC09","A01","A02","A03","A04","A05","A06","A07","A08","A09","A10","A13","A14","A15","A16","A17","A18","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B13","B14","B15","B16","B17","B18","C01","C02","C03","C04","C05","C06","C07","C08","C09","C10","C11","C12","C13","C14","C15","C16","C17","C18","D01","D02","D03","D04","D05","D06","D07","D08","D09","D10","D11","D12","D13","D14","D15","D16","D17","D18"
20689,32187.70256,19680.37811,32132.91468,31875.59789,33251.611,31508.28705,30240.4323,30103.64089,30347.40726,29111.18126,25599.85916,17203.40979,26494.85032,25936.04467,28655.31848,20699.24947,30612.9834,22938.65222,8492.875789,17088.85453,13999.76915,20617.48395,19253.68674,41991.83663,15709.57356,32174.9764,37403.94744,27143.95895,16448.65973,27501.08409,18908.38674,24908.1351,20893.33921,28571.09129,12559.94628,11000.98684,15051.39705,23843.32187,15930.20993,32518.00526,18456.86746,42781.409,36061.44118,25198.54858,23362.19378,31913.92842,28997.60068,21492.30726,26652.31917,18151,15252.80676,15055.43744,25487.88554,14123.17561,15316.78106,33048.249,17919.05767,46440.08716,33506.75684,43400.47575,39824.39163,14699.98895,27953.50858,27326.26052,17663.80946,23163.1311,29805.73835,22640.25323,23304.62142,14664.25746,19890.0555,14313.54568,21644.777,20727.3964,28763.64986,39465.41811,28017.75263,25721.45973
20700,5073.911438,5902.01259,5234.08125,6192.170125,4989.68,5261.525562,7490.319682,6734.563471,6105.081818,6591.948733,1980.597286,5236.9695,2929.762367,3977.007417,6735.114899,2177.646882,3734.215652,881.9721429,3803.598,6508.824,4053.604322,3508.587692,2690.33595,4499.8205,5714.48493,6562.852,4198.170578,6300.652875,3709.489981,2496.243683,6847.031412,2192.742725,1845.462036,1426.4124,5368.622,3111.84,7700.196854,3785.84198,4681.836605,3941.224909,4216.833538,4554.064857,5061.377111,3453.388235,3619.406538,2487.618651,6286.945583,2961.43064,4855.855658,4405.132731,4925.954488,5313.471136,1964.290275,2656.08,6815.453125,2665.68,3039.340485,5090.607,5086.672333,8749.578247,3955.39968,5544.557417,2776.111538,2221.230733,3364.99552,2622.8581,4634.857533,2143.913345,6028.037929,3541.36734,5495.486353,2874.456,5990.936,4340.012918,4794.674414,4773.980274,7760.46075,4208.690437
20719,1450.8534,2359.77,2158.455707,2364.586154,2278.53,1915.643254,2117.94342,2105.463333,2493.060429,2111.031111,1312.8,4012.778,2390.081509,8039.812188,5908.738411,4136.913333,10531.17828,1275.548324,947.4468889,846.1716429,945.9797302,2601.918581,1868.208125,2526.945273,4715.680267,1743.35,1763.76248,2345.11875,550.0723063,4018.90292,1072.120007,1156.512562,1060.561176,642.1713846,738.297,475.8846784,1689.276588,516.2565831,621.7397984,832.2545319,1700.061537,1454.57,513.4989207,794.5667692,339.7547017,1168.732667,750.52394,790.4366333,280.03479,653.8028208,603.6040682,437.2181763,295.7450033,346.2401831,504.4836862,404.1652614,497.7781209,581.8868212,885.4,1190.00411,6451.823333,6860.536118,2099.219294,16030.38668,1164.198455,4724.889286,4645.911913,4041.817143,3785.75,1344.233989,2143.145032,1177.611231,11054.652,3730.605882,3171.349996,2608.507218,4479.84,1352.146307
20737,3063.4296,2565.927698,3050.893125,3389.355,3024.331,3199.48449,2880.593542,2851.34175,2907.285415,2630.517452,2451.694526,1770.9571,2494.776609,2624.848895,2905.145874,2331.099,2894.093531,2012.136,843.7213125,1639.07205,1300.194298,2099.176895,2092.776421,3292.763763,1552.679935,2930.0285,3552.048044,2686.875533,1564.459125,2637.573,1549.928467,2305.842642,2110.464688,2721.624067,1169.242916,1187.21625,1321.528898,2050.185398,1550.889663,2971.291432,1974.204167,3702.627,3745.984277,2205.84812,2231.473909,2593.528155,3270.997333,2190.605088,2584.740857,1634.887627,1721.065624,1387.374329,2560.795938,1439.5989,1717.646625,2615.2576,1755.6362,4602.687176,3305.478139,4111.214005,4062.260263,1520.344737,2477.205556,2570.313255,1718.107611,1997.8625,3069.944579,2119.836919,2131.732842,1506.968652,2001.008824,1572.150474,1923.638235,2068.164,2840.793834,3809.462555,2922.950038,2581.021748
20789,34976.32877,32466.43835,36248.48509,32969.08882,34119.15,29287.5883,34530.42827,33631.686,33157.7375,34337.19583,29145.97646,25838.21513,17708.33638,21322.664,21870.73376,20056.71286,28521.23871,21094.6638,17005.40755,20189.55713,29151.18696,17451.36432,15388.76786,16606.85448,15565.46829,19512.33302,32977.0477,30168.0625,14361.75503,32155.61591,21605.87,22865.3275,21233.93211,25391.6145,28344.39191,12619.32209,34185.09486,17995.10105,15513.33936,17275.71723,19118.48529,22996.45807,34806.42926,29575.22809,18117.38389,28254.86187,32382.82622,21107.80904,28753.86918,24609.30444,22616.30163,16244.1515,22339.97623,18038.28931,25766.92425,17159.77879,16919.48569,24392.45393,31618.05687,28536.52,33575.868,22453.326,21953.8395,21645.9255,18582.43944,17762.82599,20348.48908,24062.17034,24309.57682,17616.7181,17526.2139,14990.24082,35273.19183,15754.40162,23286.05173,15777.51085,23902.49118,18662.94552
20798,21609.51415,35410.57703,37416.95153,35880.3,27213.291,28701.08308,34646.03248,31027.98888,33240.01967,33125.61109,16719.05433,68236.83178,3098.063539,2233.91,3810.825205,26070.79529,14495.03709,14667.7876,1147.301429,1547.071126,17005.13267,1431.182857,4746.214286,4237.441417,6614.457987,1773.728591,143766.0879,201888.936,1699.5,5719.7014,4521.622,75788.43393,51160.84012,61199.16,29990.36182,747.05996,92440.85159,1429.387827,18215.23888,11969.98492,39331.1387,1531.472727,171845.7765,146185.4041,2603.235934,14869.6375,99480.95381,203926.6866,36644.94615,36329.98567,83165.75881,7190.811201,32315.48557,45582.90031,34456.13852,2612.756672,13337.59864,11553.04182,121807.1018,2758.662415,59829.31129,39683.04335,2412.0495,7597.982835,1755.95239,37524.8807,15887.95024,8026.950706,10725.51233,1111.588671,8485.428375,6309.5245,15666.86193,5757.125591,13212.30334,4559.550424,25110.39917,1623.149787
20805,10085.36375,12190.43939,10973.42633,11657.22,12001.506,10990.08081,12715.12726,10009.978,12193.43889,10730.67917,16953.75923,14499.31118,29866.04274,19766.60795,27428.63478,32314.96485,14947.99661,14271.64719,826.1485714,5314.596859,11870.39583,11445.54997,14033.799,66154.7378,12405.55565,23993.84289,18865.79036,8848.862727,7607.31125,7640.74375,2900.503571,8761.061111,5137.327474,5085.3493,1953.886444,2343.157143,3808.103,4582.38,1992.835278,17932.37922,3451.357143,9183.2125,199.7992028,0,27.1284807,0,250.1719496,0,76.08566623,57.25616455,173.1587276,369.0968831,218.1333618,99.51614952,1001.219972,512.575,55.77626038,186.6829376,221.4837511,312.2068685,21676.3585,13945.85852,19947.12,21885.24007,8652.817333,29132.76946,11771.38145,5630.276125,6922.7165,10490.3418,23821.76394,9075.826722,21405.8033,35829.06451,18030.93077,61646.72869,19181.48517,11573.856
20809,11963.6105,11065.05733,10603.7684,11128.8375,10394.65055,14700.56702,12974.80462,11760.25967,11690.1315,11975.0061,5040.10375,5577.500045,6640.774693,4111.25,4446.710837,5446.345455,8761.511123,5085.815278,16163.72727,9810.920722,4935.227966,5319.859111,6756.746455,6572.066566,13708.49681,6977.21875,8794.083485,5163.944072,19073.96355,7004.912145,11181.21552,12403.91115,8686.212526,14490.96821,16246.58817,25623.9958,6070.264732,7291.834615,44241.07435,7572.67414,9386.7983,16940.16621,11569.63897,8792.7462,19292.77461,9225.354034,8898.283417,16389.78823,4862.123568,19178.28269,19185.88222,21475.54748,21881.37375,9449.238071,4698.567927,9742.736,35335.422,14447.42317,13339.71754,17386.46194,7573.9524,5138.390189,6592.61632,6486.933851,4519.42013,4955.680944,7593.031586,5004.885,10616.22605,9624.663,6018.194049,9822.8472,6775.066615,6301.239347,8907.175827,9038.307063,6062.449693,9041.500168
20814,49740.88821,45368.63915,48470.29043,44706.0915,43103.39888,27660.94865,53947.79731,48238.14857,49845.20046,42751.62467,45479.57938,27746.49018,54917.13761,54366.12176,51467.08723,65149.09647,43028.92109,33585.8535,27227.57143,48547.093,55900.74905,80220.48533,83574.04111,11830.88754,47514.7956,82923.58044,36175.43571,31189.46744,55900.04504,34090.80002,55607.09411,49522.73782,36477.914,32900.51542,29877.63887,62962.85205,49987.09923,68500.20463,65009.34455,25564.24241,32181.00485,67023.24053,33883.12986,31980.98492,42580.08734,22852.86762,54636.64636,54380.67816,30135.22757,31707.97668,3607.464,47500.222,60962.01125,38071.54227,45332.786,61537.70908,57863.33771,22654.85818,50264.78857,55628.83096,45032.3558,22834.31107,60794.89425,35489.86395,49256.94538,48512.92562,49825.05238,36574.92818,27973.09238,47032.35176,63155.475,40840.53771,39660.41495,84132.82133,71879.00818,19026.82519,41273.37373,84229.89583
20848,24843.42873,19264.14492,16691.73317,20119.45385,17232.29409,17051.38253,20522.53298,18212.9475,18661.30867,15784.42894,14177.28,10215.8698,12118.03561,14483.35825,10144.46277,9117.027273,13077.97467,9457.915091,12260.00222,11260.93373,12956.20909,12488.346,14281.59479,12829.8675,16093.902,14273.6675,16657.1851,13328.88441,20212.455,16788.68536,13841.0724,19729.30178,12655.90328,27447.35629,21693.43664,15495.27545,12972.04013,15245.496,18737.0057,37596.925,23664.7576,38764.894,15952.89883,8968.872,19437.64013,14473.8,14544.47455,14669.36499,9012.325513,17557.29889,19554.93462,19249.56841,17698.70023,16868.59773,13076.55506,9384.0525,17427.20152,15353.482,20667.08536,25402.25,11651.12327,8181.275455,18283.62987,14729.7699,7111.177,2042.768,10808.27449,8519.425758,11273.955,11983.5614,8564.308182,6760.385111,14437.60615,10035.66667,16657.78374,10577.90542,12847.47545,11735.80849
20857,67230.56524,103444.1539,100794.4954,97345.52333,84574.42612,81744.70534,104483.4862,96002.4876,99791.3535,89277.43821,88659.19333,75238.87078,76873.55791,75282.50914,66368.00793,74618.94921,86597.88179,58514.50812,75458.99175,69454.90708,60491.62416,82864.636,49560.5352,87748.1462,72595.94957,137711.2387,124375.55,101173.8146,52729.96602,44591.32153,83493.80118,68363.0519,77945.20278,72716.40701,100410.7709,56951.34911,65847.41625,55979.52589,67225.08246,105590.5494,40961.04288,108394.7947,118594.3,84544.64,64360.04064,67134.83929,114288.0987,91334.11585,73460.81411,94620.618,99137.33583,94357.41569,81319.24536,60388.97222,83468.37664,89841.17217,58731.60892,144210.2524,83517.14786,134870.2448,122784.1529,82515.83681,98037.87048,79149.16145,45268.08396,96681.47294,99818.0239,77826.12917,122320.5738,44694.60346,69807.47878,48478.53111,61452.70752,86177.78156,73853.99927,90004.2177,73365.63088,97680.14804
20872,36401.3,33478.2958,33197.7415,31352.83333,29547.46325,35666.55115,41057.5489,35806.4,32313.7311,37849.85954,6245.395,5476.9585,12346.8523,16247.52176,12876.91374,10527.24015,25146.71948,6044.826329,7432.3411,10969.68889,36652.29,18263.07159,8561.4993,8635.228304,20616.86022,14778.96387,39679.58946,33003.36,47229.90967,60128.6663,50255.93903,46822.87804,63401.0999,20426.34462,22932.9524,28177.497,86714.77639,63203.19478,38502.18486,29028.75597,53180.08215,68417.60946,42951.51872,40832.56688,67069.88871,104094.3344,72960.81333,83143.50941,93508.9029,30761.32376,37573.1245,48615.70181,165536.0829,24754.46113,69710.331,116593.7507,50063.32586,27909.06286,115213.8855,130184.5292,16751.17615,5496.634003,15372.98272,16092.85134,9346.8305,7692.910904,18728.25681,5401.462857,10680,10344.27529,16430.9223,3829.2195,33811.23167,13282.41882,17130.35787,12915.36702,26613.6748,19957.26866
20887,7024.972,4436.21109,5814.886333,6178.307056,6245.078714,6891.992301,5823.720347,4226.536154,4418.341333,4916.550293,3095.733673,3285.640796,2271.96235,4170.24,4207.089225,2290.687976,15182.91723,5776.421538,1971.71,2903.438435,2531.671051,3018.677898,1974.076691,13955.916,8570.180769,3230.547375,2448.165914,2803.602722,1265.79974,3098.110502,1830.960188,2069.60849,3765.522777,2093.631347,1471.559061,1530.082646,2945.562115,3268.913269,1199.420247,8475.011554,8161.760376,4479.253333,2410.572396,1740.310206,1489.674463,1866.297105,2140.793498,1651.373657,2224.809253,1175.492137,1315.833511,1372.086786,2533.595133,1566.368732,1379.942123,1528.305664,1309.923363,828.5074585,2097.550484,2709.995579,4131.919275,2232.23,4434.086,7398.315601,2197.139993,4464.961112,3485.610864,5655.75325,2554.208369,2349.338029,5624.346692,3386.410667,8300.054724,3135.539315,4833.436539,23630.82619,13398.069,6689.945609
20912,8589,12113.38431,11855.08077,11270.996,10993.68025,10505.79084,2550.578462,10559.51844,13037.54314,10261.42975,17869.87042,11750.71019,13695.0246,29386.79862,31261.96691,13180.49343,17300.4687,9843.843455,1798.322507,2748.216095,11106.64567,10918.195,5063.11,17069.37039,13411.14513,15843.34238,13037.03328,4067.774763,3071.860929,22291.1928,7108.373333,7393.576514,5597.154274,3832.183272,3348.24783,1834.857565,7855.656053,5694.685745,1445.498861,11283.51484,8298.398519,13951.62738,7286.914843,5171.4,3591.825015,6820.925,7270.052643,5760.770983,2942.635453,2446.020472,1760.737525,2468.794434,8844.040481,2066.793935,3332.58412,8967.842743,1916.369231,4138.360455,4796.287901,12288.487,23092.64989,9828.261053,14692.81722,33011.1578,14556.0345,13530.995,21201.81122,6487.80968,11393.47953,4096.656747,15842.99695,8525.828571,15853.60526,13871.77321,15395.82603,12059.86331,18519.50273,10392.42782
20914,5105.641704,6278.01216,6377.237778,7279.648941,5867.252696,6464.07856,5755.703333,8513.445087,6855.49349,5812.125478,4242.126586,3154.033042,6524.112006,8439.693889,4728.920855,2905.266656,2112.65825,6503.01,622.8735589,1369.695921,2249.135107,1807.409071,1823.187184,2741.443054,2739.172679,5753.73316,9942.516764,6494.369186,1893.736378,15173.61378,1461.201,2202.418833,1853.654988,5621.028231,2762.627788,762.7425465,2530.988507,1485.631165,885.0735882,3356.443294,1839.990649,10601.92824,9559.288635,3354.259556,4235.661428,12359.39027,4247.89917,2987.883965,1917.326746,6494.517348,1201.20156,1026.518248,18378.39688,2682.677595,3081.456945,2604.753977,2881.478,1857.309736,7863.211989,14538.96,10246.56246,1833.319735,3428.054105,15528.6545,1686.551668,2509.088728,1722.652579,2535.7025,2252.353579,1188.656384,7902.898012,1717.38033,5383.073042,1611.935506,3227.086492,2131.941082,4570.184958,2841.043143
20922,6260.67525,8885.408791,7032.738208,6739.165222,7397.509263,5613.610622,8238.178973,8640.361444,9473.027222,8002.066,4921.834211,5798.972333,3316.872109,6113.439632,4236.519391,4733.523889,5005.919689,3860.40468,3858.802935,5623.607526,6234.997003,5085.414,3313.746,4044.157474,5479.862611,6112.5145,8008.224,8011.308947,3649.449696,7306.027852,5824.607689,6995.12384,4310.157316,4061.391316,6106.465944,3913.851917,9396.213603,3356.171875,2518.770132,5815.153854,4879.948425,5668.074632,8056.458,7618.617895,4209.598376,11490.57916,6307.108389,7857.326488,5529.464331,6091.88616,5370.72267,5839.10073,5211.589105,6046.56,8046.910526,4670.245895,4024.059965,10896.72426,9217.546,11690.11758,6983.952778,6709.742053,4344.904842,3970.3604,3567.825763,6038.492056,4637.77919,3444.975694,5375.83656,4297.794946,3934.342389,3636.338509,5387.220944,3858.701172,6414.277848,6786.850273,7326.81825,4852.310933
20928,4823.779857,5541.506864,5641.412786,4553.451429,4192.712462,4812.186707,7041.22154,5911.390929,5057.0784,5230.329592,4072.52,4733.205533,3022.043978,4516.555385,3753.782227,3795.67125,4953.158556,3470.448667,2998.2915,4330.638133,4001.227844,3175.506643,2493.504,2305.525933,3060.107891,4015.048333,4643.142308,5938.206,2817.943848,4492.649301,4495.186214,3722.832,3077.925231,4105.583692,3765.203071,2241.447571,6885.281682,3176.788749,3205.83668,3431.784058,3152.118231,3666.935437,5376.708308,5165.91,3076.958128,4770.7235,5906.706667,4162.475893,4578.186946,4607.839327,4656.39855,3407.217473,3206.094917,3379.637308,4130.708,3055.257,3689.170739,4567.505455,4969.506692,5595.768873,4968.9242,4175.545,3381.0602,4083.942714,2797.442765,3174.768935,4256.910933,3270.56625,4209.131429,2841.831176,2986.516364,2838.492267,4767.429333,2596.130022,3750.022465,3295.749162,3934.5136,3194.8
20943,13890.78967,16402.92683,16110.08057,16556.98909,14115.5124,14919.6427,17000.34694,15767.959,18070.9902,16592.05455,6858.059,14752.45113,5345.684888,16056.67,7726.21067,4901.581818,11451.81723,4538.359035,5682.204475,7056.12,9547.10194,6462.351273,5335.68,12872.92606,10658.38674,4287.621,18070.98462,26835.20961,14397.59963,27264.27066,18318.96,8379.057462,18409.74593,17661.65836,13674.18633,14997.75179,15880.32,16141.47676,8404.052435,18180.33429,20355.92896,18545.3876,16013.272,19089.54062,12940.12504,27593.09233,18768.04167,13737.81071,23144.36374,10325.29833,14576.34469,11809.71003,6799.939364,24971.30723,18018.151,14615.0457,7917.670432,17640,13061.59667,18008.6,8775.230875,10808.58545,5538.062765,15151.19001,9108.638307,5174.192727,11087.26191,4381.76764,12917.95833,8453.085881,1848.774769,6877.581367,15112.00167,4950.462,6687.056817,14200.21072,14459.81743,3996.496348
20956,1435.616,1776.7112,2213.693525,3555.202597,2162.868706,1889.107323,1728.966522,2952.734216,1810.242462,1839.7962,1526.493349,1278.644444,880.4808578,2660.0574,742.0094757,2200.77,1019.091733,3236.686604,1064.40842,1341.249286,1993.702,1314.107543,2440.626244,2122.056563,2037.323077,3182.743971,1887.9147,1617.5038,2136.390625,2756.207385,2257.971915,3973.509432,3565.648091,3613.45072,1868.6064,1483.343077,1373.768231,1912.274222,997.2815186,1737.027692,2770.748108,2303.304545,4028.963217,2028.129714,1516.292317,2937.948326,2046.021385,1181.356667,3092.561343,2570.378143,1297.465393,1840.186548,1845.92344,1357.262222,1323.795455,3114.651114,1509.63688,2514.791125,2442.6555,3693.505211,3079.703625,1356.388455,2635.920291,1667.541779,1765.123164,3107.581838,3220.030916,1520.6748,2562.417052,3051.481556,1392.296533,2031.777833,2046.517227,1659.126769,1502.26824,664.2670898,3935.905066,1818.820706
20957,4390.946188,7167.88829,4979.685053,4154.733333,4198.843941,3666.83089,5798.271269,3598.081667,3866.7475,4299.411111,3203.503333,1511.64,572.3509091,4847.714286,2938.836499,3626.186083,3588.247088,1256.1318,722.1623813,2544.937731,2579.685091,3318.891656,3381.439412,3102.48225,2589.251294,4741.918941,4586.920765,3200.452632,1919.686495,5571.725166,2704.02,3843.404167,2783.593765,1854.385176,1203.694545,1078.345407,5081.554222,2097.776238,1189.712023,3822.42,2331.928833,5228.740588,6353.522219,4404.644617,1932.764256,2899.871923,5913.05135,4177.473026,3595.336043,2553.954361,1253.862057,1609.264184,7566.102611,3453.020118,5239.64278,5570.918708,3328.575142,4763.117214,7709.552246,10304.85273,4614.723529,2693.070293,3433.571471,5675.050748,2577.605952,4635.570058,4494.458294,2075.363493,3320.760182,1519.116689,6880.28775,3856.914886,3903.16684,3323.675737,5027.8,2265.806898,7084.8162,4931.010018
20980,9316.001053,8026.477125,7204.016842,6863.22325,7049,7066.764443,9199.859344,6611.931684,8909.815256,6928.600708,4410.930984,5244.323,7126.406909,5274.3808,4942.986738,10282.18696,7794.683942,5245.388353,2497.32035,3260.113118,3662.988198,4347.02385,4198.893526,4125.967418,4259.8145,5796.491875,5400.6001,6546.226871,4785.297857,4331.548421,2961.8777,5110.06125,8026.441583,3932.80715,4540.904432,3170.60685,4351.097817,4193.459049,3908.926873,4267.684794,3429.09875,6522.051765,4436.568359,2323.0935,3724.666867,4417.739725,4696.9929,4314.261169,5414.491,3247.092577,3521.651693,3978.056483,4322.910476,3206.9713,2984.468421,1582.076267,2357.271667,2628.27685,4365.007602,6571.6625,8628.619185,4181.544316,7825.94295,12525.88022,3566.351429,4600.605158,7124.72895,4292.699526,6641.403286,4415.736545,6020.590333,4212.693333,6273.276,4442.691132,394.8385714,8983.199791,6965.369867,7207.392783
20982,95603.55044,67386.81532,101261.3778,77574.86588,75584.60259,76520.52118,78270.06434,68775.75833,62237.60957,67219.63633,62944.56,27809.03312,35517.32836,51597.17936,44389.8347,34856.00637,48712.72635,34104.096,34201.904,30962.93225,60637.76803,31903.1505,42796.6825,36346.00793,55496.24554,39353.34027,68402.56033,42295.98333,73985.844,95931.68813,50721.53882,116640.1976,43332.99901,122400.967,58159.75105,69291.69323,41812.74555,65278.42364,64691.27105,61090.30627,116059.2268,143744.8746,67550.57323,52161.22507,96926.07013,74842.95,58038.38333,55094.30006,45745.72772,48691.02383,62692.14664,77719.20389,98351.01715,64611.692,58194.40185,58541.39936,93764.72531,45268.29222,115386.8235,105973.6912,33492.2025,20057.35605,54946.74833,50307.00484,31745.4665,30553.45839,40534.30233,30919.893,45352.0578,46568.10207,21217.63091,24877.3965,60983.748,29530.73846,65099.16532,36053.67721,37912.4809,44618.66042
21002,98153.8662,69817.61456,73228.49,88273.5385,80108.97635,66017.35042,76678.5755,77012.78481,78662.07486,77602.67576,61484.46035,66997.35315,57072.12664,58491.46733,82878.71636,79970.31029,59893.16611,53054.17429,27324.711,47319.35495,51517.3016,77293.01152,64617.72581,57334.08944,64297.071,107951.1241,71925.25073,61494.76233,50538.00767,23524.16715,48178.62571,33947.5329,49565.34581,51096.14295,72114.96974,41271.40115,47382.31967,48273.5421,31484.15945,54208.86495,78786.5,96100.79419,40849.40495,32927.85714,33617.09112,25512.90739,55594.98086,47805.78727,31519.3351,49271.39168,24446.92123,44010.05372,44976.01229,41762.26999,69020.83148,38788.708,26219.57845,49486.34248,45073.89632,77586.32867,86426.01795,66563.94929,85203.2996,47341.54433,52004.8847,70701.27455,67906.2681,51873.3325,102745.859,64963.231,114342.672,53107.47729,119864.6867,60942.38199,86948.59616,74005.9483,113914.5495,68213.85267
21011,6482.956105,7699.587778,6869.94368,8026.456122,6044.053714,6809.982126,8236.524645,8876.164712,7031.253632,7046.08632,2581.512105,3086.42113,3604.724902,2647.334813,4659.752041,2503.076834,3619.137843,2954.802863,1231.98703,3073.604435,2656.578947,2658.73399,1623.091908,2287.415789,2936.051931,2006.936611,10801.87242,13086.7562,7306.209066,9646.944339,8630.615056,4841.23434,4883.690368,6887.604467,7408.024929,3387.549833,6172.937826,5234.741861,3758.77275,13000.3887,8501.26966,7823.004353,8732.229531,11762.6538,7810.553348,12251.63927,10962.09171,4178.4665,4621.272345,8204.885744,7494.221695,5068.971864,5702.160336,8698.107,8875.391023,5892.504267,5477.906244,8985.70013,10293.01811,10872.6231,2422.022111,2590.598358,2466.294177,3238.615723,2237.899186,1734.02,3263.814736,2763.171217,2409.97759,2153.074519,3277.436636,1529.13661,2889.36044,3004.566,4222.153911,2792.159302,2353.264053,2528.65936
21012,4317.347632,6384.846359,3782.737263,5706.744632,5535.346929,4839.163732,8031.307065,6188.337143,8473.488015,6653.324799,6423.064479,5059.029089,2915.325586,3025.918111,3533.922177,6864.660684,10037.11694,3830.427778,2824.96235,6487.925758,1577.749279,4558.445343,3887.156,4391.277209,6110.962579,7295.455632,9706.022308,8066.000455,5189.945053,1168.510364,8962.180174,4876.656,5907.004579,3148.005,5982.711392,4385.282778,3818.507144,4528.966125,5127.17143,6266.420982,4276.057187,6518.250857,9364.172737,3204.086545,7483.350958,2334.673083,9348.549474,9234.183631,6817.559,6152.09925,7223.787328,9952.352939,1147.767909,7210.84374,4551.103491,5393.627474,4286.879903,10501.88006,5917.0696,18614.12663,12441.63056,5516.285617,4267.414889,1341.763566,3375.28619,6241.32179,8933.144286,2890.521462,5550.10335,5279.9,2378.663597,4946.98265,1961.176123,5403.243443,6644.538208,7619.344931,6050.621725,5355.50736
21023,5014.167273,10878.93337,7667.207143,6708.7735,9763.884,10705.91189,9546.642134,8766.28,10242.65917,10648.31937,22495.63185,40500.14482,48127.32248,38689.32769,20923.13521,9957.276917,144647.2931,16824.35222,7266.30082,2898.372857,21516.40799,22450.39817,6950.556,9237.311508,6909.474792,4067.14,15818.7,21484.57912,1880.970337,27133.82442,4006.08,2825.345764,3027.052857,4664.25,2450.326667,1263.931429,19901.69875,6500.821164,1191.820541,8215.700308,5061.227948,5563.753333,1397.378324,831.7194713,764.6447643,2422.16,1933.260515,850.7315341,1365.3532,547.9136364,839.5616455,973.2184004,919.5597107,724.8815169,653.4817273,507.2946167,467.2378922,811.2247925,634.2416215,1440.713221,18742.076,28164.4544,11279.4745,30625.24907,58395.99103,13806.26571,104671.7045,17614.44624,21089.5175,18811.57468,16349.85155,6058.81,59824.95454,11702.22,11939.38872,6248.743211,23134.27215,2826.756946
21029,10847.61947,12184.97236,13398.77676,13681.1565,12470.418,12710.09283,11653.20125,10401.46968,11673.47283,13378.67804,5520.2455,7865.316,3305.227252,3807.504244,3858.601017,7278.119316,5412.39574,4803.558545,1875.227992,2975.315042,5372.630013,2603.958854,2363.486889,5258.391333,3479.409603,3350.634704,23836.35917,28149.23579,1776.158494,3026.023412,5248.160156,15518.01838,11419.431,13551.9,6626.584421,1331.748184,10234.69587,2744.468579,4721.656912,7227.890316,9662.181617,6638.049309,37236.10947,48409.72624,3882.550786,14862.85006,23492.92095,23394.09505,12064.65655,12325.27573,22949.66651,2988.949443,17624.58821,16147.715,11237.99289,1960.901056,15419.93921,12201.13989,30647.00874,6352.639967,8572.113105,6229.957647,3847.920771,3896.973402,3673.46262,7792.246713,6070.671565,5288.019928,2970.723125,2293.975571,4559.52,4829.242,8358.36494,5944.604095,3988.834767,3628.287323,6216.103211,2022.421826
21039,63110.07733,43524.40042,66507.89285,59410.85684,58940.40284,56275.41885,54774.74428,49696.1552,58907.2969,44452.2157,40495.93317,45520.28711,59707.75705,47216.21727,45289.81224,54970.19365,50665.91691,42742.539,22552.08406,17099.82529,37027.46175,33201.02,45451.23782,31112.95233,40328.26424,48896.2303,35187.76739,40611.73295,53267.27287,54058.09636,15814.35954,67601.41482,81821.8828,38284.25333,34174.28053,37632.175,25474.31544,48894.32414,32345.5302,31922.15856,30979.3404,60130.29211,37209.5775,23699.7568,28600.07552,37914.7615,33676.4385,32627.29472,54016.07446,19975.82857,24804.53467,34439.97271,57151.44303,34922.66667,25040.01353,18148.62906,22063.68628,13271.27222,30751.6265,37990.2071,60197.71579,37021.15539,52121.43648,86558.90457,30081.67789,36650.73647,62646.4212,40310.694,58752.15095,46950.32388,45828.8244,36553.98778,49441.89134,39959.28963,55762.81193,60104.8497,39049.88637,69822.60026
21043,11830.57714,10281.6849,7823.96725,9240.878856,6509.829846,7854.16524,11425.55215,7712.1436,4963.5675,10006.81824,6532.321521,5693.685216,2057.518097,4281.032,7360.945674,7428.123297,10940.03288,8278.862427,2373.394222,3756.484855,16384.3821,4964.17463,4761.410132,12503.01796,5832.718918,3616.112339,8349.57673,15522.55385,9727.034995,19931.23362,8623.83375,10237.49818,8365.165714,10767.16286,5843.861239,8279.614286,9952.585815,19084.71949,5375.08429,8862.293283,19165.29503,8490.72,7411.59523,25954.74222,10601.21583,23791.25267,9718.613571,9223.987996,19246.54662,5514.285983,6973.832727,8161.253414,14216.45292,13457.57778,14285.44,18447.48571,9029.73,7713.824707,14799.69104,12190.15586,3063.081625,2492.711111,6847.974714,3594.103485,13186.38648,6586.513933,15313.9184,8176.558922,2860.3705,8957.895627,20772.12039,5796.774361,11204.44639,5536.455312,4003.388357,11823.19674,9450.357251,2981.591667
